"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10424,920,544,520,496,508,496,472,380,404,1028,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10732,2180,1676,1664,1592,1800,1596,1664,1668,1360,1608,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10828,6060,6060,5816,5780,6164,5716,5360,4296,3864,3536,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12612,13016,11980,12788,11592,11304,10772,10424,8764,5656,4704,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14108,14916,14112,15096,13400,14108,12576,11992,7816,6352,5252,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13556,13556,12248,12280,13344,12240,11884,12316,9956,6912,5484,NA,NA
"H",19464,17104,15604,13136,15024,14272,14756,13548,14176,12864,13808,14136,14136,14568,14868,14552,14212,13488,13352,13720,13428,12720,14724,15732
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13512,NA,13712,14792,12460,12736,11756,11520,9452,7312,5648,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
