"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",360,NA,131000,1280,141320,40920,143720,1480,1120,152520,840,70680,67320,121200,7480,34680,480,720,920,76560,3160,8280,42600,141080
"B",8480,6480,91280,140680,15840,1680,229080,216320,NA,23200,1560,100160,32920,94800,69120,14720,1280,25440,3920,139280,235200,102360,4200,152880
"C",18280,51680,23480,1720,1960,168640,1760,71120,10240,98280,38440,93480,3640,141280,56200,960,39560,199360,128360,6920,162800,30640,155480,17680
"D",NA,12120,11760,197640,222200,5680,74640,77160,16360,1480,217600,63600,21880,147080,1480,36400,116000,38520,31320,67280,180280,183320,7880,166560
"E",146600,1200,119640,48560,54760,2120,241520,28480,31480,34400,2000,144560,15760,104120,1880,1520,162320,1480,1520,1960,188200,1600,18160,14880
"F",47800,1120,NA,49760,171760,123880,2160,51320,23440,14560,78480,38520,141880,46400,65280,144080,34240,88680,NA,NA,162800,38840,114560,720
"G",131440,32360,NA,197000,10200,59200,22080,210520,206760,190440,114400,1720,75680,1240,38560,43320,23960,211360,226840,219960,53080,192680,1560,17000
"H",42800,177360,90560,2960,11400,209320,2280,45800,72120,33600,26960,46880,49080,48440,9400,12480,191680,31600,NA,8000,NA,13480,95160,920
"I",640,34080,13240,92080,1640,NA,251600,12040,174360,171120,27280,191880,155320,128440,108280,253640,34760,36240,137400,145840,225440,1880,NA,1200
"J",8240,15920,NA,193800,54600,133680,8800,2480,162320,174560,2400,69960,2560,164920,2600,207920,59440,20280,1840,49040,30040,59080,181400,51680
"K",36840,81640,110320,7560,5000,221920,17440,217520,25760,1880,240360,179520,184480,77200,44360,225280,199280,NA,74520,174600,18160,16680,91920,1000
"L",26400,4720,186280,47680,NA,3880,152120,39760,66160,31400,2080,80600,2280,NA,184560,35240,NA,71680,58080,151840,50720,15400,193400,1120
"M",46160,198000,202560,51400,182160,198640,2760,118000,2640,93440,220320,2000,5080,134920,118720,193840,155400,158680,24960,NA,91480,203840,15120,77040
"N",1480,131200,2000,168920,66160,54880,210520,140000,7840,141880,65400,3560,137360,38680,1840,73760,155960,50600,218040,155360,26480,NA,26240,20800
"O",83760,50520,59960,NA,62520,1720,78760,NA,153440,2680,125120,40560,148160,161480,7800,NA,148400,139520,170040,127200,179400,172320,25640,25600
"P",146880,NA,5040,840,48400,163000,104320,18000,1720,217640,11680,179360,131000,24640,74520,112200,52240,65680,1200,37960,NA,1720,NA,25880
