"","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",19098.49,14495.76,18722.24,16266.53,20559.27,11071.87,21357.69,17297.79,19760.1,22253.09,23782.25,18676.88,20026.68,18723.57,17266.93,21596.84,13203.43,20560.73,13040.14,22067.05,20029.84,17599.42
"C",12051.21,378.71,289.36,508.01,374.98,418.69,483.56,584.77,636.25,577.21,17863.77,13426.16,1135.05,277.91,429.44,277.21,499.54,472.64,786.34,555.73,419.33,12703.52
"D",20245.57,481.55,458.78,693.7,404.85,384.03,630.43,985.23,825.48,532.22,25838.17,13232.54,780.68,214.02,264.18,495.39,523.24,864.58,879.92,606.59,540.99,14737.41
"E",17012.78,251.57,307.13,308.42,410.29,698.92,1424.71,990.24,1899.22,2405.63,21575.84,23079.37,1695.62,270.74,197.44,470.2,479.64,1227.71,1392.37,1540.47,896.48,25143.45
"F",12371.43,382.42,179.73,496.71,804.73,2992.52,6474.16,4347.25,6524.42,5741.34,24897.32,20132.71,7570.41,241.6,434.39,307.3,1266.57,2506.23,7520.14,4800.36,6993.54,19044.94
"G",25654.99,212.46,438.5,380.32,1452.08,4020.22,8013.12,8650.72,12781.32,9961.3,26896.18,20768.77,13982.46,892.82,549.01,779.87,2019.02,5893.31,13886.98,8801.7,15146.51,18435.7
"H",22591.88,711.27,613.37,967.25,2308.98,11636.66,16584.57,16823.52,21358.85,17687.92,26050.03,19229.04,23316.58,358.34,637.61,572.85,3742.84,11105.1,17390.1,19159.2,16018.55,25896.87
"I",25030.69,511.33,689.58,1311.12,2809.55,16422.83,14201.48,23235.75,18012.54,23243.9,25111.37,26568.57,20945.41,590.43,629.97,1703.22,3104.66,15199.7,19494.66,22690.44,22058.64,25513.48
"J",23310.87,1149.86,692.85,1174.68,3852.51,13531.94,17842.81,17369.02,24441.32,24896.65,28680.98,23415.02,27079.81,701.29,885.04,1631.45,5194.88,15742.32,22429.32,23991.45,26251.08,23183.13
"K",25771.76,557.54,1066.84,1021.33,4639.37,13420.57,21472.31,24349.57,25705.78,22699.61,23819.71,22743.64,27412.47,872.24,989.93,1253.53,5322.03,15626.17,24622.14,22803.55,27109.86,17275.33
"L",20076.15,972.16,1271.12,1230.58,4389.8,18814.58,20411.09,24760.04,20661.55,27558.87,22151.89,27398.82,23971.74,1086.13,807.84,1979.2,3768.98,18268.67,19083.68,26492.39,18817.75,24015.37
"M",20287.8,320.8,927.51,698.23,3484.5,14029.02,17744.98,16784.43,19939.21,20356.65,22990.06,19046.95,23567.95,730.19,921.15,711.5,3941.16,8378.55,16694.14,17717.07,23801.59,13558.57
"N",14290.65,18092.5,20671.76,14360.46,17776.79,20940.09,21392.93,13340.39,20143.06,13271.98,23738.57,17177.14,22721.28,18902.85,24600.74,19158.59,17535.21,18150.95,23141,17103.9,20063.02,21962.01
"O",13498.66,23561.53,18545.69,17888.95,17550.59,26388.72,16090.82,26697.24,20443.87,25783.73,21854.11,23535.69,17163.85,26640.2,21495.78,24254.86,22687.96,25442.37,19696.62,19581.7,21335.47,16547.14
