"","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",23133.16,25058.6,24197.11,26984.87,23741.24,27476.55,27304.86,26035.59,27053.8,23569.87,27633.69,26601.61,27519.18,26146.9,25586.58,27018.55,25813.91,26303.06,25882.78,25771.48,26430.22,24662.03
"C",25724.47,6386.4,7401.03,8581.24,8532.95,7570.41,12110.8,12102.91,13193.42,13161.49,27857.98,29812.59,11818.42,5171.24,5787.51,8647.57,7673.55,9917.45,10529.43,11397.02,10669.97,26045.32
"D",26766.98,6692.94,6273.12,6839.96,9274.99,9403.89,11475.34,12118.21,10486.01,8427.19,26697.52,28444.75,11997.7,7986.51,7993.76,8617.53,8627.05,10331.9,11434.73,11884.65,10505.95,24405.18
"E",23938.99,7500.86,9314.77,7444.7,7569.35,12715.75,14197.59,13643.39,12827.31,13840.61,26702.21,27121.27,16091.67,5991.11,8923.07,12274.68,9712.67,9949.62,13265.96,13004.7,12574.4,26544.74
"F",24945.68,7074.32,7911.76,7576.47,8605.27,13374.08,15083.23,15048.47,12528.62,14908.46,28613.35,27308.97,15686.11,6010.75,9985.46,9701.92,10348.62,14616.14,11430.46,13251.48,14014.86,25247.92
"G",27821.63,9274.45,9563.37,11511.48,10684.09,15035.37,16718.41,16550.38,18477.1,19793.66,27227.33,28586.87,20081.28,8542.03,11483.25,12096.21,14415.78,15918.85,16156.93,17381.55,16885.11,27830.87
"H",27741.83,9063.6,11097.95,12811.29,15870.92,18011.33,17315.87,23758.19,23860.49,21836.27,26943.67,28797.54,27368.2,9979.94,12676.73,14027.31,16637.31,18538.67,19125.59,23001.65,24113.01,19928.45
"I",28462.51,10722.09,13615.36,15632.49,17574.65,20052.35,26249.38,29055.45,26726.28,29658.43,28215.78,28309.55,30191.37,11347.06,13388.13,18264.74,19437.63,23042.3,25888.23,26275.04,27709.41,29786.75
"J",27879.97,13365.84,14635.1,16007.1,18767.57,22215.26,27099.42,26989.62,27355.27,29883.33,27415.32,30377.6,27471.16,12449.34,15093.42,16764.69,18285.75,25004.55,26744.85,27013.1,27574.96,29187.98
"K",26628.66,10378.05,14077.21,14909.49,15722.09,18914.64,27494.81,29719.41,27509.06,26114.09,29619.22,28648.32,28651.9,11556.58,14446.25,14428.29,19126.96,22464.43,25653.01,26613.26,25767.77,29996.74
"L",24794.44,9999.99,15369.73,13892.74,19571.12,23475.85,27905.58,26752.48,24696.64,28017.42,28006.76,26666.01,29545.2,11774.5,13831.34,16733.67,19890,21551.96,25271.04,26168.82,26974.5,23653.83
"M",27695.25,12120.81,13313.32,11495.45,15230.36,24906.59,26315.2,24380.06,23666.92,27335.85,27711.36,27997.84,29841.43,9718.93,14469.17,16061.7,17308.1,18189.66,23956.43,24642.01,26759.54,26084.66
"N",18431.72,25657.9,25242.07,24083.78,26892.3,23309.74,21474.32,23572.98,25104.79,25031.51,27492.09,25907.79,23941.88,24895.27,26001.51,25086.62,26923.05,25645.71,26753.88,25513.81,21485.33,25599.62
"O",28182.22,27418.42,27531.1,23434.39,26864.01,28305.63,30117.72,27168.19,26998.73,28859.91,28071.22,19927.3,27337.06,25413.71,27756.24,27426.88,25383.91,27585.4,24630.19,26000.59,25591.13,27044.52
