"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",59,5745,5614,4791,5053,4870,5005,5213,5247,6110,6707,4808,4681,5467,5819,6239,5502,5359,5511,5442,6283,5651,6669,5626
"B",53,281,290,195,288,313,478,384,327,447,502,449,316,429,343,344,452,322,386,247,158,264,153,7325
"C",50,552,717,518,615,1083,1480,1219,1307,1221,1335,1449,1322,1736,1494,2058,1755,1134,1274,1023,646,545,897,6273
"D",30,803,1151,1032,1077,3689,4164,5562,5583,4016,4442,5950,5067,7292,5708,5750,5240,6031,3911,1605,1006,919,821,6424
"E",28,1047,901,1029,1633,5997,4997,5958,5683,6135,5502,7148,5984,6050,7189,6104,6767,6832,4239,2185,1269,1321,938,7638
"F",31,1013,983,1028,2203,4898,5496,6041,6918,7177,6522,6918,6988,6608,7550,6922,7916,7626,4835,2194,1421,1239,1426,5951
"G",36,1222,1535,1754,3398,6982,6866,6422,7095,6793,7466,8492,6884,6803,6765,7419,6462,8363,7431,3613,1832,1250,1621,7801
"H",40,1056,1485,1678,2415,6783,6630,6885,6867,7755,7619,7015,7524,7481,7941,7046,7099,7985,6498,3282,1274,1483,1636,6959
"I",60,1423,1119,2066,3232,8037,7634,8611,6883,7661,7926,7217,7663,7529,8120,7569,7767,7806,6658,3322,1680,1767,1442,7246
"J",48,1038,1474,2090,3936,8581,7845,7366,7523,7458,8416,8420,7673,7895,8408,8133,7851,8749,7888,3556,2019,1520,1405,7342
"K",27,1417,1658,2414,3307,6960,7202,6932,7453,8440,7917,7908,7168,9177,7459,8078,8709,7312,6493,3683,2340,1647,1609,7172
"L",45,1351,1902,2296,4517,8277,6866,7331,8091,8200,8432,7665,7972,7210,7814,7990,7303,7391,6970,4848,2282,2107,1564,7600
"M",69,7153,8049,7277,8696,7783,8743,7313,8570,8061,8766,8334,8131,8238,7949,7576,7858,8208,8305,8486,7861,7710,8209,7043
"N",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8757,8569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7261
"O",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8826,8576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6434
"P",34,7836,7768,7215,7467,8039,7567,7478,7975,7386,8271,8659,7513,8335,7697,7840,7940,6711,7876,8613,7551,7470,7818,7803
