"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",49,12589,12696,2029,12981,13619,12875,2873,13323,13663,13752,13860,13112,13513,13579,13387,13722,13256,12890,13122,13360,12448,11911,12099
"B",88,13613,12622,13065,12747,13188,13423,12061,13983,14116,14414,13299,13202,13467,14499,13272,13758,13296,13787,13239,12339,12066,12632,11797
"C",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13889,13747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12708
"D",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13381,13368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13193
"E",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13710,13805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12650
"F",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13297,13663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13553
"G",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12760,14017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13339
"H",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11459,13415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13035
"I",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13304,13333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13025
"J",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14143,12575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12931
"K",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13326,13254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13544
"L",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12697,13126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12701
"M",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,13283,13386,12299,13909,NA,NA,NA,NA,NA,NA,NA,NA,NA,12157
"N",28,2999,7780,11143,12463,11885,12166,11927,11649,13015,12537,12448,12643,12283,11970,12053,11834,12666,12263,12699,11452,8838,2752,11787
"O",37,3010,4708,6494,9114,10671,11328,12650,11967,12180,11982,12582,11723,12050,11708,12839,11658,12289,11037,9646,6980,4643,2848,11969
"P",47,12137,11651,11670,12292,11828,12910,11553,12350,12580,12158,12248,12191,13021,12679,12381,11319,13674,11306,12070,11468,12243,12216,12496
