"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",36,13572,15261,15696,14198,15513,13652,14248,14786,15408,15501,16330,14631,15843,15514,14491,14580,15363,14595,14281,14606,14529,15205,15229
"B",59,14356,14889,14676,15441,13930,13312,15312,15144,15189,15401,15032,15434,15067,14388,14784,14849,14351,14772,14675,13755,14989,14350,15005
"C",52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14658,14631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15346
"D",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14377,14560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15366
"E",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13835,13212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15160
"F",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13543,13872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15962
"G",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13292,12734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16817
"H",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13764,15470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15334
"I",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13783,14450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14892
"J",56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14031,13759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15821
"K",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14408,14294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14422
"L",121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14094,14284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14851
"M",86,NA,NA,NA,NA,NA,NA,NA,NA,NA,14486,14144,14107,14351,NA,NA,NA,NA,NA,NA,NA,NA,NA,14185
"N",43,1669,2926,69,10571,13076,14077,14459,14085,13405,14750,14578,15226,14992,14218,14259,13844,14182,12870,11679,6145,3966,1594,14981
"O",25,131,392,612,3119,8174,11309,14432,14694,14519,14712,14187,15015,14669,14399,13628,13863,12616,7231,1660,524,440,412,14647
"P",60,14642,13766,14398,187,14681,15558,15680,15926,15380,15059,15635,15608,14755,15336,16721,15704,16497,14446,15130,13336,15450,15279,15525
