"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",57,15195,15141,15354,15521,15497,16210,16996,16052,17098,17077,15895,17103,15890,14997,17493,16049,16389,16198,16045,16628,15961,15180,14599
"B",59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14816
"C",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15564
"D",52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15663
"E",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15971
"F",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16195
"G",83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16791
"H",123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16458
"I",98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15689
"J",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15295
"K",56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16394
"L",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16582,16398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15166
"M",121,15984,15958,16691,16353,15887,16686,16693,16693,16651,15968,16611,15930,16919,16421,15847,16121,15620,15939,15691,15304,16009,15491,15432
"N",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16324,17159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14437
"O",42,5643,2766,4316,9006,11402,13060,15383,15631,15802,16619,16874,15880,16427,14923,15303,15600,12556,9990,8254,4299,3066,5737,15539
"P",94,15751,15599,15186,15431,16260,16111,15780,16735,15610,15083,15529,15318,14754,16067,15802,17089,16966,15374,16450,15853,15222,14194,14950
