"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",99,14518,14089,15263,1898,5225,1714,325,16097,16023,15008,16900,15320,16051,15904,15976,16251,13773,15293,15475,15685,14815,15122,14310
"B",46,15527,15172,14605,15148,14429,15937,15889,15799,15099,15906,16290,15344,15952,16162,15268,15555,13724,15499,14729,15507,13975,13942,15375
"C",59,3448,3745,3701,3626,3809,3369,3594,3694,3856,3490,15319,15730,3409,3788,3816,3810,3767,3461,3618,3357,3869,3696,14486
"D",32,5761,5928,6728,6448,6803,7368,8076,8141,8887,12679,14613,15857,12938,8802,7600,6834,7840,7752,6929,6701,6221,5954,14968
"E",59,5750,5722,6022,6932,6088,5797,7006,6758,6690,14420,14095,13658,14667,7439,7048,6861,6812,6407,6107,6195,6058,5639,14042
"F",51,6013,6098,5703,5537,5892,6584,6393,6791,6895,14334,14165,13324,15012,7779,7516,6773,6729,6769,5756,6237,6368,6181,15398
"G",33,5612,6083,6088,6085,5896,6394,6302,6268,7463,14629,14616,14000,16244,7021,7568,7059,6732,6400,6186,7049,6421,5667,15834
"H",79,5852,6290,6464,6919,6953,7485,7283,8102,7947,16086,14760,14268,14358,7693,8082,8031,7376,7437,6199,6399,6733,5598,14968
"I",17,6051,6984,6430,6748,6817,7370,7508,7650,7060,14801,15023,15189,15411,8672,8366,7691,7282,6509,6970,7078,6546,5567,15555
"J",38,5972,7252,6953,7003,6808,7699,7604,8012,8200,14293,14589,14305,15302,9195,7586,8100,8537,7245,6605,7401,6508,6091,14897
"K",37,5860,7037,6623,7228,6943,7309,7197,7413,7670,14638,14476,14424,15310,8553,7981,8048,7722,7223,7331,6302,6676,6000,13986
"L",31,5723,6324,6839,6922,6810,7795,7243,8232,7682,14509,13838,15127,14333,7339,7259,7752,7603,6672,7319,7033,6352,6052,14375
"M",70,5704,6637,6955,6614,6874,6949,6751,7678,7830,14299,14341,15331,14786,8248,7149,7773,6969,7509,7300,6734,6428,5859,14848
"N",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14872,14716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14227
"O",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15110,14349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15547
"P",55,15091,15010,15218,15285,15128,16382,15882,16760,14288,15371,14295,15568,15012,15565,15534,17042,15664,14357,13829,14544,14447,15132,16090
