"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",53,7152,7364,8670,8658,8850,8474,9460,8833,8554,8871,9529,8615,9638,8530,8911,9175,9708,7381,8334,9549,8908,9617,9670
"B",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8748
"C",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8129
"D",56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9351
"E",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9672
"F",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9005
"G",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9892
"H",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9681
"I",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9331
"J",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8906
"K",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9503
"L",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8985,9530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8695
"M",33,10022,9248,9737,10507,9752,9569,9435,9684,8806,8882,10233,9923,8372,9232,9833,10157,9778,9976,9031,9204,8824,10037,7885
"N",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10067,10104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9892
"O",47,161,196,149,483,558,1307,5853,9973,9111,9300,9106,10931,8961,9741,8594,6584,1812,551,330,243,166,195,7288
"P",53,9289,9277,8656,9098,8819,8805,8991,9499,8346,8202,8217,9391,7998,7853,8390,8877,7674,6936,7004,7179,8021,7371,5128
