"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",82,14379,14387,14412,14623,15345,15131,15184,14927,15351,15650,15363,15351,15275,14774,15745,14193,14867,14672,15193,14121,13720,13509,14577
"B",83,13537,13749,14239,14900,14541,13745,15378,15663,14650,14029,14159,14094,16127,15153,14586,15325,15097,14101,13463,14265,14475,12855,13567
"C",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14562,15243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13644
"D",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14495,15353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14301
"E",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14909,14795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14820
"F",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14737,15320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14416
"G",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13755,14049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14187
"H",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12492,13799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13989
"I",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13845,13160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14306
"J",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12996,13668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13639
"K",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13489,14222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14273
"L",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13946,13810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14832
"M",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,12728,14106,13610,13460,NA,NA,NA,NA,NA,NA,NA,NA,NA,13302
"N",30,683,1369,5158,10349,13963,13404,13081,13803,12876,13282,13830,13470,13059,13432,13131,12662,13654,14149,12530,6211,1753,1061,13963
"O",20,3954,4991,6786,10858,11809,13685,13324,14409,13356,13026,13840,13504,13852,13991,13610,13125,13591,11840,9915,7727,5431,4295,13218
"P",39,13075,13761,14164,13873,4156,14285,13626,14749,14326,14307,13796,15040,14600,14171,15411,14556,14275,13794,13458,13539,14053,14286,13654
