"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",76,13304,13822,14043,13631,13590,13500,15308,14106,14547,14440,15235,15558,15382,15725,16031,14447,14461,14170,12815,13553,13981,13278,13642
"B",62,13799,13326,13854,13371,14244,14314,15042,14160,13824,15479,13729,13896,14013,14308,14501,16181,14367,15549,13290,14107,13538,13330,13520
"C",40,379,2680,3434,4017,4633,4175,4508,4872,5182,5318,13365,13192,5370,5158,4689,4642,4623,4343,3937,3233,2824,737,14100
"D",36,183,3541,8129,8114,8176,7994,8136,8201,8011,7926,13071,15003,5948,6057,6020,5956,6017,5944,6173,8112,3695,98,13659
"E",36,30,3693,8048,11064,11085,10899,11089,11190,11208,11061,14496,14086,10926,11187,11190,11086,11147,11073,10975,8441,3484,82,13994
"F",30,44,4709,9000,10965,11232,12601,12367,11965,12050,13515,13878,14226,10758,10241,10134,11206,11787,11816,10941,10943,3711,60,13648
"G",45,33,4265,9513,11537,12837,13555,14702,13607,14812,13424,14199,13926,15798,13841,14593,14600,14451,13515,11856,9843,5541,117,13885
"H",40,47,5724,10593,11619,13149,14991,14393,15305,15734,15599,15291,15123,15410,15719,14643,14788,13746,14128,12016,10429,5201,93,13808
"I",169,90,6366,10698,11907,14181,14946,15103,15043,15515,14757,14358,14572,15932,14876,14497,15097,15461,14266,12207,10364,6215,100,15116
"J",54,86,5833,10280,12120,13261,14264,14821,14782,14446,14741,13761,13994,14742,14453,15221,15320,14232,13289,12207,9977,5979,110,14253
"K",48,50,5272,10359,10888,13069,13812,14208,14251,14929,15789,14312,14208,14237,14238,13478,14064,14484,13320,10803,10545,4900,84,13688
"L",40,94,5384,10490,11944,12840,14053,14443,14357,14191,15121,14348,14712,13768,14491,13959,14348,14224,13706,11576,9459,5136,80,13637
"M",58,45,4725,10219,11354,13488,13323,13789,14132,14315,14469,13665,13879,13474,13587,13390,14704,13960,13063,11141,9826,4912,59,12847
"N",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14285,14228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13402
"O",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14171,14138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14235
"P",62,14400,14350,13613,13891,13957,14818,15224,14620,15010,14285,13599,14471,14353,14225,14677,14233,14635,14249,14463,14784,13300,13692,14114
