"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",33,5813,5852,5851,6001,6082,5969,5952,5911,5878,5907,5906,5976,6090,5919,5957,5892,5905,6062,5861,6065,6122,5908,5946
"B",34,5984,5936,5849,6072,5830,5869,5994,5897,5901,5871,6095,5842,5902,5853,6007,5913,5964,5852,6005,5894,5806,6089,6077
"C",221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6084,5803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6089
"D",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6082,5915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5939
"E",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6003,5831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5972
"F",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5821,5925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5913
"G",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6056,5911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6102
"H",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5861,5962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5931
"I",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6122,5952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5981
"J",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5922,6120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5807
"K",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6049,5977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6097
"L",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5850,5997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5870
"M",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,5987,5955,5920,6035,NA,NA,NA,NA,NA,NA,NA,NA,NA,6042
"N",31,63,274,669,1550,2778,4365,5780,5951,5903,5692,6034,6108,5813,5929,5969,5639,4175,2471,1780,945,493,83,6103
"O",18,44,34,34,59,114,240,335,560,2811,5239,5916,5822,5025,2514,553,342,283,131,44,39,37,62,6100
"P",29,5853,6052,6067,6034,6119,6076,5886,5867,5894,5986,6115,5914,5942,6122,6086,5895,6051,5986,6047,5862,5989,5961,5902
