"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",32,13483,12892,13684,13748,14565,14222,14570,14239,13146,14583,15518,13657,14881,14357,14349,13795,13884,13128,14005,13284,14134,14091,13555
"B",64,13468,13630,13146,12496,12958,13868,14584,14861,15095,13966,14289,13911,13435,14995,13964,14990,14338,13549,14108,14098,13222,13640,13765
"C",62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13097,13463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14069
"D",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13220,13954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15121
"E",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14204,13435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15741
"F",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13647,14226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14115
"G",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14105,13635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13393
"H",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13861,14051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14164
"I",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14244,14172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13650
"J",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14310,15031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14939
"K",76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13892,14016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13276
"L",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13658,13835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14735
"M",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,13631,13840,12960,13959,NA,NA,NA,NA,NA,NA,NA,NA,NA,13821
"N",39,1909,3274,7227,10318,13429,12649,13428,13792,13361,13541,13403,13596,13648,13561,13212,13261,12772,12239,10430,6461,1917,1331,13537
"O",25,319,319,562,1015,7011,12399,13929,14129,14414,13525,14429,13941,13834,13128,13090,13874,12265,6763,1306,474,429,464,13668
"P",65,14004,13195,13513,14079,12887,14049,14113,13754,14164,13557,13485,13097,13512,13322,13847,13783,14068,13511,13459,13727,13915,13360,15756
