"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",94,12164,14134,14973,14452,15734,14401,15674,13726,14948,15913,14986,16530,15878,14816,16624,16383,15358,16945,17000,17061,17491,16296,16748
"B",47,1163,1203,2978,3249,2903,5206,5070,5137,5437,5087,4959,5210,5016,5443,5203,5482,5400,3082,3067,3369,1261,1153,16157
"C",78,1996,1983,3566,4118,7787,8171,8262,9172,9928,10900,9715,9674,9675,10037,9592,11383,8981,7677,4223,3350,4421,3728,16903
"D",68,7334,8974,11276,13368,15393,15809,14027,15457,16174,16165,17630,17017,14615,14154,14893,15404,14161,14841,13217,15107,10368,8033,14997
"E",117,8568,9482,14076,16580,15658,15570,15033,13068,14565,15927,15430,16166,16884,15673,17835,16269,16592,16909,16693,13536,11626,10890,18004
"F",40,8972,10042,13132,14174,14782,15625,14219,15179,14743,16262,16432,16115,14836,17459,16692,18322,16871,16958,16273,17850,10215,10766,18774
"G",116,7698,9679,13185,14784,14741,15720,15326,15843,16112,15777,15434,15514,15744,17332,17944,18084,19022,17145,17574,16087,12239,10905,17563
"H",85,9517,12053,16088,18970,17640,19402,17998,17621,17379,16746,18253,18585,17011,19101,17227,17131,18147,19553,17393,19358,13647,10951,16173
"I",101,10606,11321,16556,20018,18057,18043,21736,18088,16975,17023,19299,18162,18894,18197,18124,18181,17959,18121,17934,18169,13116,12807,17157
"J",70,11422,10852,17672,18406,19525,17332,19336,18107,17467,17733,18506,18029,17995,18506,19094,17982,17305,18170,18658,17816,12586,12660,16178
"K",86,11676,11717,15557,16597,17537,18055,18930,16440,17659,16690,18466,18746,19648,18123,17768,18410,18668,18064,17128,17925,12456,10915,17400
"L",64,10052,11520,14846,18196,16130,18227,17941,17573,15438,16457,17197,17283,16570,17220,17287,18012,17763,17572,16277,17517,12471,12726,15753
"M",128,16985,17769,17453,17870,16335,16975,17820,16716,16635,17302,18494,16951,17522,17170,16724,17103,17747,16856,16915,16677,18672,17188,15053
"N",85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17143,18241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15740
"O",62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16208,17155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15855
"P",56,16197,15472,16830,18013,16303,18485,16421,16716,15957,17625,16529,16729,18267,15639,16189,17178,17566,16608,16370,15980,16805,14573,16133
