"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",76,16299,16231,16991,15338,16677,16614,17314,17597,18028,17084,19629,15968,18569,17493,19347,18203,20563,18456,19178,17813,18829,17734,18457
"B",101,55,58,83,135,102,183,159,89,94,71,57,87,122,130,130,89,149,136,97,87,75,168,17623
"C",51,999,1241,1877,3784,3973,3985,4107,3916,3897,4032,3906,3921,4017,3915,4016,4062,3985,3954,4024,1941,1199,841,17162
"D",29,3307,4343,5627,7529,6451,8515,6370,8327,8046,8200,8918,8121,8435,8298,8462,9331,7056,8178,6638,6313,4016,3657,18687
"E",63,4058,6805,10213,13341,11854,13993,12339,12205,14221,15756,14774,18825,15038,12617,13533,12434,12414,12503,12302,10091,7717,3531,18821
"F",32,4104,9282,13049,13705,14444,17497,14250,16813,15563,12396,16075,15999,15840,17038,17408,19375,16843,18058,17497,16559,13309,6138,18587
"G",42,6071,12735,17751,16251,16402,16217,16658,17333,18951,17377,17986,16938,17153,17368,17901,17686,17977,18758,19720,17476,15932,7397,18452
"H",47,8030,13290,17866,20196,18493,19981,18904,17399,17859,20149,19389,18550,18280,18778,19775,19802,19887,19174,19045,18426,13954,9395,18827
"I",87,8454,17561,21029,20268,19776,25644,19888,19616,19391,18442,17706,18028,18197,17765,18784,20492,19492,17503,20181,16175,15693,9051,17775
"J",33,6755,16638,19376,19963,20155,19363,19182,18730,18923,19267,19042,19477,20089,20311,19183,18392,19782,19928,19264,19203,15961,10343,18099
"K",66,8326,16693,21115,21688,25807,20862,22178,18171,19482,19560,18971,18786,19854,19654,21038,19120,19011,18986,19563,17443,14190,7584,18453
"L",92,7789,14606,18053,18408,18834,19100,20208,18353,19093,18701,18681,18447,19406,19573,18788,18986,18530,19171,18579,18682,15205,8743,17823
"M",92,17569,19376,20823,18719,17760,22652,18565,19465,18301,19339,19888,18844,18750,18554,17767,18686,18555,18974,18344,17711,18786,17505,17830
"N",72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19108,18105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16853
"O",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18364,18524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16335
"P",74,17688,18085,18644,18144,17730,19029,18487,18852,17661,18257,16778,17085,19018,18111,17537,10417,4301,2727,2195,2454,5662,7226,2314
