"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",133,13633,12932,14042,14928,19886,14911,18171,18032,17366,17361,16849,15759,15470,14076,14416,13984,13726,14694,14564,13700,14477,15019,14702
"B",61,12934,13731,14231,13350,13563,13563,14687,14287,15931,17204,15359,15462,14489,15841,14368,15190,15404,14922,14195,14184,14583,13741,14129
"C",25,827,2296,2450,2066,2317,2006,2455,2138,2610,4347,14165,15135,3623,5398,5359,5787,5946,5145,4905,5277,5981,2863,14604
"D",50,2411,5456,5472,6184,6115,6969,5839,6256,6431,8056,15210,15126,8408,6711,5724,6117,6621,5966,5847,5793,5716,2625,14578
"E",39,2187,4670,5871,5387,6522,5871,7205,6836,6966,13618,13918,13807,13886,6877,7557,5806,7391,7109,7262,6304,5898,2753,14848
"F",107,1688,4925,5236,6345,6125,6276,6399,6679,7652,15430,14444,13905,15648,7418,7033,6891,6830,7086,6212,5800,7082,2640,15367
"G",46,1947,5547,6399,6929,6679,6874,6953,7082,8299,15851,14484,14392,16457,7084,8728,7303,7992,6830,6793,6565,6234,2475,14158
"H",40,2417,6734,7272,6633,7451,6938,7698,8386,8181,15527,14105,15843,16211,7845,7727,7304,7278,7650,7198,7521,6206,1721,14948
"I",110,2135,7428,6750,7528,7805,7507,7178,7440,7783,15776,15399,14882,16683,8721,7339,7755,7611,7224,7161,7404,6840,2932,14838
"J",32,2788,7048,6776,7495,7385,7742,8234,7865,8873,16580,15014,15320,15776,8185,7336,8766,7329,7335,7160,8126,7404,1966,14015
"K",36,3427,7864,7652,7494,7491,8154,8163,7546,8185,15808,13892,14721,14191,8119,8387,8409,7539,7802,7250,7809,7364,2033,14364
"L",53,1674,7122,6969,7257,7893,8193,7410,8092,9383,15387,14746,14661,15642,7888,8797,8162,7694,8201,6807,7213,7051,1700,14948
"M",32,2874,7307,8208,8282,7431,6995,7614,8221,7739,14087,14408,15074,15350,8841,7907,8227,8091,6653,7593,8248,6551,3556,14149
"N",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13724,14322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14227
"O",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13782,13965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14404
"P",56,15663,13818,14480,13150,14148,13359,13231,13382,12703,13943,13535,14358,13122,13882,14068,13377,14098,13657,14666,13694,13525,13754,14654
