"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",63,15351,16236,16943,16480,16416,16465,17457,17489,18658,17448,16875,17613,17606,16649,17208,15986,16150,15918,16656,15671,15623,15640,15897
"B",49,15128,16352,15777,16935,16546,17254,16707,16408,16130,16580,17058,15830,17260,17778,16325,16783,15668,16831,16308,16340,15624,16548,14916
"C",73,15950,13136,15021,16353,15713,16817,16964,16961,16420,16089,17208,17017,16061,15754,15711,15660,15781,13919,15592,13069,10565,13212,15071
"D",85,15005,14563,16461,15392,12535,16959,16787,16781,16903,18141,17199,17211,17435,17315,18121,17038,16969,15722,15509,16162,14815,15974,15477
"E",44,16349,13407,15412,16387,16028,16177,16482,15771,16038,16219,15881,17150,16694,16060,17162,15905,16212,15658,17069,14393,15667,15786,15517
"F",75,14506,15024,15081,16109,16287,17683,16347,16952,16762,18294,16035,17342,16391,17664,16301,17067,16163,17216,15338,15161,15000,14511,16155
"G",65,15112,14919,15853,15352,16456,16124,15999,16136,16535,17891,16244,16593,17815,16508,16312,16325,16256,16470,16151,15556,15378,15226,16704
"H",88,16197,15123,16593,15813,16364,14542,16203,16308,15828,16349,15707,16246,16439,15711,15611,16572,15606,15978,15484,15883,14856,15525,16562
"I",62,16829,14717,15654,16119,15611,15377,16635,16274,16407,17182,16817,16799,15518,16560,16041,16226,15512,15296,16244,15880,14897,15177,15924
"J",131,15702,14932,14710,16344,15769,16271,15472,15598,15732,15849,15625,16174,15270,15529,16656,16002,16308,15367,15553,15737,15187,15983,17130
"K",34,16351,15393,14941,15901,15663,16303,15987,15896,16201,14917,15688,16728,16524,15671,14961,15364,15415,15639,15568,15669,15325,16368,15640
"L",81,14398,14108,14078,16290,15618,15875,16158,15445,16199,15464,15996,15239,15752,14536,16037,15968,15035,15354,14823,15335,15909,13896,15210
"M",88,15220,14876,15142,15566,15726,15118,16254,16083,17374,15238,15763,17032,16594,15865,16346,14933,15032,15800,15175,15289,14354,14402,16350
"N",82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15785,16346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15089
"O",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15783,15372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14211
"P",47,15112,14758,15153,15252,14028,15965,14289,15300,15799,16545,15885,15683,16228,15516,15559,16576,16670,15514,15015,15295,14644,15259,14998
