"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",4090480,4191640,3984160,4063400,4003240,3849960,3950120,3760640,3773520,3745200,3803720,3852840
"B",3780480,1043640,1025840,1099560,1021880,1053160,1147920,1557320,2185880,2705960,3145480,3936240
"C",3952800,1083280,1121920,1180080,1090600,1077440,1230280,1544320,2175800,3030000,2999960,3556880
"D",3842040,1243880,1186080,1285280,1311720,1282360,1310040,1673680,2287360,2821200,3312760,3981360
"E",3963080,1421000,1389200,1431400,1434120,1465400,1428600,1827640,2609360,2998320,3495280,3858440
"F",3699360,1583320,1638160,1616920,1588520,1674280,1663840,2063120,2689720,3153600,3498280,3936920
"G",3932400,1784040,1931080,1753800,1753200,1928800,2046440,2335080,2980600,3654240,3476840,3965760
"H",3831880,3902360,3935440,3884560,3941280,4090400,3978960,4012880,3883440,3814600,3428280,3697280
