"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",2614200,2053000,2338600,2186400,2380880,2365120,2164840,2516800,2351320,2082280,2099600,1950480
"B",2764440,409560,428840,383400,405960,424480,511240,499240,792040,970640,865600,2368640
"C",2811280,488320,485120,464840,454520,475520,622480,769240,1142080,1440960,986360,2393000
"D",3172560,562640,579840,555840,587640,673800,663240,772160,1396640,1496080,1198520,2575280
"E",2966920,637080,706240,794440,854720,901360,1041360,1484520,1776640,2041720,1868400,2320080
"F",2850920,951920,936720,962240,1026640,1102960,1156400,1367720,1828080,2674400,2217680,2493320
"G",2635560,926600,1002440,1146960,1059560,1284880,1218840,1638640,2297880,2712320,2338560,1874800
"H",2208400,1996360,1891160,2451000,2154360,2532440,2721680,2619400,2429760,2581440,2312280,2148400
