"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",4118280,4195720,4128160,4168160,4240000,4136920,3924200,3781720,3880080,3686880,3909440,3463040
"B",4008400,1608080,1566160,1627280,1665280,1643160,1645360,1698520,1818280,1842720,1866360,3873280
"C",3924120,1551320,1627600,1563400,1624400,1574080,1566040,1666400,1722320,1993640,2236200,3651040
"D",3899560,1510600,1544760,1642080,1532840,1620160,1661560,1780480,2288440,2633920,3088440,3900920
"E",4095960,1460360,1469120,1552520,1522200,1508920,1578560,1884280,2497920,3248320,3589560,3659120
"F",3767880,1508360,1495920,1512640,1574160,1528760,1735840,2105360,2816200,3299920,3663360,3725480
"G",4030480,1688640,1747320,1708160,1686640,1664160,1861000,2271760,2965520,3445840,3881960,3748960
"H",3701320,3908480,3944200,3931720,3821320,3783000,3841840,3760360,3726600,3950000,3899760,3896200
