"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",5867720,6097120,6058160,5812840,6132480,5877680,5903760,5945400,5617440,5791240,5840240,5431960
"B",6027600,1831000,1974480,1871720,1823880,1994640,1968480,2079960,1954960,2165960,2085080,5985840
"C",5892240,2111960,2014800,2064520,2078360,2152640,2112200,2263640,2178040,2620160,2792840,5706400
"D",5654120,2222680,2330360,2430320,2411280,2631240,2468480,2833600,3114680,3498840,3649800,5842680
"E",5693320,2468280,2498560,2483120,2458280,2629600,2753280,3031280,3418680,3832520,4251240,5766800
"F",5849080,2493480,2608520,2470160,2527080,2807120,2869600,3167640,3496760,4002880,4192880,5737400
"G",5652840,3596240,3704160,3784120,3897680,4023240,3987280,4567640,4875760,5501560,5811160,5659080
"H",5677080,5659040,5808760,5736200,5678880,5772120,6063560,5783920,5486680,5962880,5581760,5634040
