"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",1412000,1494920,1591240,1583640,1505440,1615520,1498240,1599400,1495360,1570720,1497600,1421680
"B",1409720,9200,22600,42440,44000,80400,95360,214200,300760,399320,321280,1557520
"C",1416400,45040,130280,171560,168840,191520,283080,554440,656040,712520,620920,1494440
"D",1291440,221760,317360,400920,424360,460440,530880,741040,827680,902920,732680,1438360
"E",1328240,416720,508480,620040,699880,662480,712080,890320,1112120,1185280,1087640,1490760
"F",1427160,630800,747160,717200,738600,766480,854480,1062760,1325000,1442960,1217120,1430200
"G",1456840,816920,827120,792120,873840,927920,1086600,1199520,1631160,1749480,1593840,1373240
"H",1325240,1371600,1440840,1500600,1436800,1504680,1511640,1622120,1451600,1477120,1519840,1358600
