"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",3508000,3705120,3855840,3891800,3722120,3786160,3954160,3867800,3779280,3753400,3835600,3582120
"B",3282760,388400,354920,405680,361960,393800,425800,466080,598280,641480,566680,3781080
"C",3499320,579120,574360,656080,619720,633400,693240,752600,918800,992680,856280,3702760
"D",3408160,849640,922760,935400,906160,949840,973120,1232480,1426560,1543880,1407280,3756720
"E",3642920,1216040,1172200,1271520,1202400,1315200,1359320,1639440,1797640,2265640,1780000,3748840
"F",3294200,1411120,1505480,1529960,1545320,1587560,1657720,2124960,2667600,2937720,2741160,3715880
"G",3437200,1659920,1616440,1670600,1755280,1912480,2133600,2728560,3653000,3923680,3729800,3640880
"H",3402360,3371880,3716560,3721160,3694600,3855320,3814800,3674000,3834640,3734920,3787720,3741960
