"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",1710200,2045360,2193000,1964160,2133400,1890320,2006680,1899800,1994960,2003480,1822480,1945640
"B",1964200,65200,121760,113560,109600,102000,102720,100440,105840,111960,104840,1804440
"C",1956080,72280,91840,103720,108440,93240,133160,140400,172840,191240,252720,1952080
"D",1793840,115720,197560,186720,191800,186480,277000,334720,669160,879400,820280,1846720
"E",1564200,238760,288080,364520,344480,275560,428520,716160,955480,1222200,1069320,1853760
"F",1698840,415280,420560,345200,438600,364240,539560,713760,1248160,1421240,1108440,2010280
"G",1735560,940080,982680,955840,1051560,1189520,1350720,1610400,2127840,2099960,1769360,1745600
"H",1675600,2005760,2039600,1738440,1861920,1774480,1940960,1938120,1875440,1960680,1897080,1773680
