"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",3479880,3450680,3574840,3414560,3443800,3443440,3409320,3338640,3678840,3283240,3290160,2949680
"B",3422280,851120,896760,870920,850920,849000,838280,854880,917640,860960,800240,3377400
"C",3291480,1030720,958640,949160,992160,989120,1073040,1140120,1481040,1524640,1536760,NA
"D",NA,1251200,1351120,1300680,1357760,1441280,1730160,1929280,2249560,2394560,2289520,3389080
"E",3304680,1658680,1519880,1667000,1615640,1792880,1871120,2243640,2667960,2833520,2748840,3101720
"F",3281880,1621800,1657440,1582720,1701240,1823560,1942520,2258840,2860480,2664720,2670240,3316240
"G",3157080,1784640,1813840,1739480,1816200,1937280,2136000,2574480,3214160,3549880,3496560,3338080
"H",3228000,3297400,3543440,3468080,3730080,3663200,3588840,3360280,3696640,3242720,3668840,3247520
