"","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20160
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17320
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17880
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17480
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20760
"G",7000,7840,11840,13120,14240,16000,18280,17640,18320,18960,18040,25600,22920,23960,21960,20400,16880,14080,12320,9440,5640,18680
"H",14240,16560,17640,19640,18960,17400,19400,16920,17000,18400,17920,18640,18840,19880,19040,18040,19200,20080,18680,17080,16000,17040
"I",5440,8120,11320,11880,13400,18560,19040,18120,17520,18120,17280,18880,20520,16960,18960,16800,15520,12760,11480,10200,6960,15920
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19640,20160,21200,18600,18400,19280,13720,12480,11920,9280,6360,17680
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18880,20120,18440,20800,17960,16840,13280,12800,12200,8520,4920,18160
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17560,21360,19640,16520,17480,18000,14040,13120,11120,8880,6160,18240
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21000,18960,21000,20280,18040,14400,14040,13760,12720,8200,5560,20000
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19840,21080,16680,19680,16920,15920,14480,11760,12040,8440,5880,16840
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18960,20240,18160,19000,16680,14920,13480,12360,11720,9480,6520,19960
