"","2","3","4","5","6","7","8","9","10","11","13","14","15","16","17","18","19","20","21","22","23"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271640
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292480
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283600
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284320
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291280
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331880
"H",279120,292920,269480,310880,350160,273680,273320,282680,325840,274200,339960,293320,291240,281160,267400,365080,275040,269240,356920,276640,325680
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,295880,318800,297480,295120,294560,273040,318880,268120,285240,143840,60560,318200
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320040,318360,310440,303440,317920,317240,295320,243520,141920,67000,304680
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301080,304440,298640,307320,290560,311760,278800,262760,153120,63880,321920
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341200,335440,310640,296600,312880,272480,269240,275880,131880,75760,274240
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304880,292200,335320,294360,285480,309000,292240,235400,120120,55960,268680
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303120,310640,278800,308720,308480,298560,258760,217920,114480,61160,330640
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312600,294480,331000,295480,339240,279960,284480,254440,118880,70360,291680
