"","2","3","4","5","6","7","8","9","10","11","13","14","15","16","17","18","19","20","21","22","23"
"B",4440,17720,62800,150520,163200,149520,160520,161840,167440,153840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162880
"C",5760,23600,76800,155640,165120,161000,153920,176040,166160,167440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165120
"D",3480,21440,85280,160520,167240,162600,167640,164280,161520,168360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173000
"E",2680,18440,85600,165840,181320,179080,160640,154920,156280,176440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172800
"F",5400,27360,93560,192320,214600,221880,196680,193520,188120,192520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169960
"G",3720,21000,96640,190240,175360,171560,178800,165880,189000,201960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164200
"H",159200,168760,189360,165040,162840,193440,155760,172280,178520,194560,172600,174160,195440,192920,173800,170280,175960,166120,181800,171360,172600
"I",4960,24880,107440,172000,180400,173120,172840,173120,179240,183440,176960,198720,177640,185560,180160,174080,168840,119440,27600,7160,171840
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172960
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171240
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179400
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166840
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163480
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158000
