"","2","3","4","5","6","7","8","9","10","11","13","14","15","16","17","18","19","20","21","22","23"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14720,15800,18040,14360,16320,19440,16200,10320,4280,4440,31640
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41680,42840,38000,19880,38640,30120,18280,9120,5160,5840,26000
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000,38920,42080,40120,43160,37200,29760,15520,6040,5400,36200
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36880,37640,39520,38400,41600,32600,26240,11040,6080,6000,35600
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40040,35320,36520,37880,36800,38520,31440,14760,6560,6000,36320
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36440,36080,47120,25640,36440,30240,23000,13680,7160,8680,33360
"H",46640,42520,34920,38040,35400,40360,36480,43320,33960,39000,36920,32880,35680,35480,38280,33040,33760,36360,33760,34440,35800
"I",8560,10560,24240,37880,37560,37880,37320,40160,31160,33760,33440,22840,33240,38800,35120,31760,25040,15000,8600,9040,39560
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43760
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45720
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39880
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35680
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39720
