"","2","3","4","5","6","7","8","9","10","11","13","14","15","16","17","18","19","20","21","22","23"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224480,231920,227640,226600,217680,226640,225720,204880,126520,66520,278280
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306720,289240,288680,327120,306120,298920,292040,248280,154160,71480,310400
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291080,300200,308680,284480,271640,289240,278280,265600,163400,61600,312280
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279880,272400,326280,291880,277880,293320,304640,241360,143680,76440,319440
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350680,340560,369760,387880,340920,316640,319560,295320,156280,84520,289000
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334720,361840,301440,318520,332840,314840,258840,285000,174080,68280,308840
"H",298640,308560,320440,326360,247520,340240,327600,315640,277600,354640,349120,317320,265800,330560,334400,253320,254080,330880,305280,269320,354960
"I",58040,140640,257240,275840,298880,295920,294960,291960,294840,279160,300440,297200,304040,287880,293960,289160,306600,272240,174320,74440,288760
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294840
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277320
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304840
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292880
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286720
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274680
