"","2","3","4","5","6","7","8","9","10","11","13","14","15","16","17","18","19","20","21","22","23"
"B",8000,12760,25880,38800,52480,53360,49800,50280,51120,50480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56400
"C",7120,10280,17680,33120,40920,46560,45040,44160,47600,47120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58240
"D",9160,12080,25440,44400,48440,55040,53640,57680,52920,55840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56200
"E",7280,9040,19040,32360,40560,44400,46320,46280,46520,49880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53880
"F",9080,12600,23120,39280,49600,53600,51000,51760,51400,54480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60240
"G",7120,10760,21240,39320,50800,54840,49680,48080,49320,58720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63960
"H",52800,57520,58960,52640,58480,57280,62720,60680,53480,59400,54960,58240,57200,57160,57920,59200,63040,65440,59720,59920,57760
"I",7800,10560,22440,36520,47160,44600,50320,50840,56480,57680,54840,54560,59080,64280,59600,51240,44280,23800,11600,11320,60520
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57240
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56160
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55720
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53600
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50480
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55480
