"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",549200,496800,539800,503680,593000,571080,534200,552320,484240,535280,522640,601120,511240,547080,551440,500440,487480,476600,546600,501960,452600,491680,489240,450360
"B",502200,512680,477720,543960,548720,565920,487920,546480,532040,466160,578840,535680,495960,541440,552720,529440,578080,507000,547520,481640,545320,522680,545080,478280
"C",514120,268560,293800,283680,295800,258040,283000,286960,298920,285680,292920,498040,277160,293480,306920,295120,325320,299440,289040,303040,295680,293200,242840,485240
"D",467560,281520,321560,299120,341880,328240,296960,314040,335200,351360,304000,519840,275160,285040,330480,305480,319160,306280,317080,294200,286240,331240,319120,475280
"E",440120,296000,368320,361200,320480,377920,338200,373200,301840,363160,355400,513400,341440,384960,319320,340080,333680,347480,354080,318360,287520,345800,337000,486400
"F",533560,295360,341680,359000,345480,373760,326840,349880,366240,392520,331200,521320,360520,362560,367240,325960,380760,363680,376120,389000,392280,334400,360600,528560
"G",522200,338040,325000,397800,397880,383920,399160,365240,397200,397520,379080,504480,416520,407480,394320,388960,359040,360760,399880,410960,394000,385680,369200,499800
"H",457840,339400,351760,377240,362280,382120,383040,358600,385480,436840,456080,498240,520360,499600,482000,390920,324880,350600,388480,375200,376640,401280,379720,533800
"I",454560,326320,343680,396000,409000,407920,393600,357360,358800,466520,478440,511880,512960,429520,480640,410440,350560,360120,363360,399320,380320,419760,358080,470200
"J",460280,304520,364320,388800,367160,360400,337880,326800,357680,458120,471080,485120,506280,439120,455320,418640,344280,369760,395640,387760,390800,399160,355000,522200
"K",463280,450000,435760,454960,476040,526800,511200,459840,508400,499920,491680,477200,489600,501880,495320,511040,531080,440440,476880,488360,551440,427760,437600,490600
"L",408320,326400,345200,345240,394800,365800,324680,340360,371040,422360,463800,477240,483000,473200,480320,440120,333480,344000,397200,411040,371720,353200,347880,437600
"M",416760,429920,437760,422640,452440,467120,451720,485600,462920,480000,439640,468040,485120,441240,485960,501800,500560,498760,461640,498400,491920,506600,451080,390240
"N",396920,445720,436800,251760,256680,284240,306360,370640,431400,449320,474800,441760,426120,551160,477280,481320,462880,485920,492600,484720,460480,461880,432960,472520
"O",364720,412040,424080,454920,445840,433320,451920,452600,406560,434920,466160,414160,436080,451520,452240,473200,411200,448880,459120,446120,472960,474560,472640,390360
"P",391880,423520,434200,427440,426080,424440,428040,442960,444880,397640,415920,420920,450600,434840,427120,482160,435640,392040,402680,371280,420040,395760,416120,481240
