"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",486280,474200,446720,468120,547920,504080,551880,507320,469400,482840,460320,464680,501680,501320,427960,405640,348400,339760,306560,344120,370800,378800,403400,472120
"B",328360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536480
"C",303720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495360
"D",255000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513800
"E",332840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490880
"F",318800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,566160
"G",278840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541160
"H",288280,205640,284560,428560,417960,436280,441240,410560,448640,431440,383000,422720,384320,406400,453280,424680,344520,389720,407800,462320,439800,473200,471600,551560
"I",260640,282320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398720,257920,252280,266440,215360,250520,262840,314360,362080,420120,448680,516840
"J",237320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419040,254000,242760,207240,192920,201840,243120,340320,399240,455320,496800,527920
"K",310200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440480,208280,202400,243200,221840,261760,253760,342840,377160,449360,502720,519480
"L",341640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471680,226000,247600,193640,256880,253880,310640,330040,342480,446800,520680,538480
"M",287360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410880,263280,194960,280640,213800,280520,253920,422000,389800,470760,474400,518080
"N",298160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452040,290320,268520,292760,193600,308720,350320,372160,443280,486800,473320,519160
"O",393720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529280,341880,333200,298480,299760,291080,359400,418400,469080,534680,452360,481120
"P",459760,507400,559520,548800,578680,578200,558880,471360,437200,414760,237560,512560,423080,453480,391400,420720,448480,446280,448240,500120,472600,520080,551960,556800
