"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",588280,565880,593960,617680,648600,633720,651640,653880,632680,634320,651520,644680,659640,651440,663240,657800,655160,657600,676080,649240,661840,635000,608640,628360
"B",574720,606000,611400,646920,656440,661520,670000,657240,679680,675280,696840,708240,702120,673280,683480,685000,687960,693760,685520,691040,677760,661040,661400,637000
"C",613600,18120,20200,19880,20160,19240,20320,21120,24320,28040,27960,719920,32400,27880,28120,25160,21240,21080,20800,20360,19040,19840,22440,644080
"D",585440,22360,24240,23480,23520,24200,26280,27520,29560,33320,35680,713720,35680,35160,33880,31120,28000,23680,22920,23280,24200,24200,23280,634480
"E",600040,29960,30640,27920,29680,29200,31480,34280,41400,48120,52320,707440,55200,54280,50640,41480,35280,31840,28880,27240,29560,30440,30080,640680
"F",593000,58800,54720,52680,51640,53960,74480,90080,116760,142280,158560,710960,161000,165720,148760,128840,99800,72000,58400,55120,53840,58960,61320,638760
"G",590080,92040,94080,86560,86080,91720,119200,106680,111160,329160,430240,688640,459640,428720,337280,101960,108520,101600,97400,83040,85680,90960,87120,624800
"H",579640,75440,93360,106920,101800,92520,131840,100080,496280,640280,663960,689600,645280,670240,652560,515080,98560,96040,98760,113880,114080,100400,102440,618240
"I",594840,62520,96800,103720,111400,95320,169720,258200,597040,638280,656080,656160,658400,644200,653840,603640,198720,149040,101520,119400,110000,118520,115920,615680
"J",574920,76920,81280,89040,117720,84680,226520,441560,590920,616200,651480,653240,648880,640320,642880,610520,274600,170040,117120,115000,107000,109720,106880,630640
"K",584920,634600,641080,636680,636960,632120,635160,653560,645560,651280,653400,669480,634400,654040,649280,655480,641040,648000,632960,650680,617120,628720,644640,604160
"L",578040,84320,80360,83040,105600,94560,221400,478160,607760,641880,644440,644960,633200,635680,645800,615880,435440,263360,131880,112280,95400,111000,141720,604240
"M",587360,606680,592560,598840,604960,621960,608880,626040,580320,628280,592840,597040,612080,602160,619000,610720,598600,603480,597960,606320,596920,589080,595320,603120
"N",582960,593840,569200,25840,34440,49360,153560,425920,580480,620800,624280,620280,611080,615440,607800,591560,614120,608640,611400,610120,584920,577440,578800,605880
"O",548840,562840,571040,567120,603160,614640,597200,598200,596000,619160,618920,628040,606640,621960,626120,610440,598920,606760,604320,611400,572120,557440,571760,551600
"P",545840,575520,540560,566520,569840,577280,621120,591720,598600,624200,624640,611360,616240,623360,620760,605440,597040,604160,607960,602760,562760,568160,570040,566360
