"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",691680,811280,596320,745160,624200,676360,837040,687400,825880,965000,636320,616040,700600,562560,573640,651160,692840,656360,1030280,957280,547280,588640,554000,787640
"B",628920,575840,677000,947600,690680,629120,684560,644040,638280,861040,697600,663600,802440,761440,948240,602520,670480,842640,866280,585480,835800,790640,686000,624280
"C",654640,61440,20520,14920,18320,12200,11040,12400,12160,16760,11040,608400,12360,16000,18360,15800,13400,14760,16880,7640,18000,18920,22760,640960
"D",1051800,371520,92280,30720,16240,17520,36600,20440,25080,18440,29560,709760,20960,25240,27360,15160,31280,41520,37080,20920,29960,82800,364320,634560
"E",602800,706480,406040,109320,25960,27240,28120,13960,32960,26920,46840,695760,46160,39000,43400,30120,54600,33640,50280,43920,80080,390040,952840,904760
"F",721920,930920,1163720,275760,135520,96320,93520,81880,79680,79320,92760,696000,72960,172320,104800,108560,64160,67240,97880,107760,372920,825360,861120,727720
"G",604560,723240,910720,601000,393560,189000,281000,184280,208240,263920,234720,855360,236320,269240,255920,255880,213840,267200,288040,373120,519720,732320,657680,671960
"H",547760,672160,1123080,577400,523960,663600,855400,618680,1047680,545600,698480,975200,735360,552120,717800,815920,643600,841560,580240,690760,593920,692000,689640,551080
"I",593480,708240,730520,566200,518520,518760,717560,727240,642560,641680,632000,588600,617120,589840,611200,621760,689960,643840,545640,507520,527320,581480,630440,485680
"J",558800,708600,865040,650720,495600,744720,700360,625600,627480,643520,636600,564160,624920,609280,632400,606440,748120,714720,654640,498160,548960,648760,694800,513600
"K",531840,530000,572560,580080,593920,578680,591680,594480,557520,554840,536760,555520,590160,576880,585120,556760,543640,573080,529520,574800,550120,557800,545760,470080
"L",504880,632640,598600,535440,520000,564520,915720,576160,597920,559760,555560,582640,549720,555560,591600,554840,624760,611560,527240,465680,517600,591800,638640,489440
"M",519600,546480,544320,587440,568160,547280,525640,531520,527280,535920,519960,525360,532120,570360,534040,565120,527520,516640,511680,525040,545160,542040,498160,517480
"N",490800,517480,536720,18280,35880,52920,74640,248160,511160,563080,559800,539880,519800,508680,558680,532720,525640,537800,494280,552800,545400,506680,504280,527480
"O",500640,486800,466320,485960,544600,514400,525160,524200,508680,501800,501200,485640,510720,510400,540440,543920,515920,514000,508560,606520,479680,490640,480320,460440
"P",448120,479480,475080,485160,467160,492560,496200,478520,462680,459480,451440,455520,465640,499320,508280,520360,482000,481760,470960,451280,468840,478640,454440,471720
