"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",739480,740800,749080,745640,748640,715080,800720,728560,721520,783760,811720,760440,765520,719960,744160,737680,763400,736520,748920,745160,783240,734720,787760,736960
"B",703840,649960,NA,NA,NA,509680,499840,551120,575680,636800,667720,664280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772520
"C",702760,688760,NA,NA,NA,509320,603720,615440,680320,664880,747520,700080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801480
"D",698680,677120,NA,NA,NA,612880,580080,641480,635520,674200,724040,741280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,759400
"E",704160,720760,NA,NA,NA,468760,509600,621560,672560,692280,707040,758400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,775360
"F",674800,657360,NA,NA,NA,525120,571360,613160,707240,691920,718680,714320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717520
"G",678200,708720,NA,NA,NA,505960,529440,658000,702840,719080,709320,744040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783120
"H",683920,662200,716880,729440,755120,739120,765280,732480,710920,745080,765480,756440,738440,758840,759680,741120,718480,742680,723120,756120,729720,740960,758400,779240
"I",708240,751040,NA,NA,NA,481920,567720,680760,759320,775400,729160,759800,750800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761600
"J",737760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745480
"K",769040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768080
"L",750600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718160
"M",689520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,743240
"N",704240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720480
"O",686320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747720
"P",709320,720440,708440,698640,675040,705440,741720,716880,7e+05,744520,713400,707800,721160,717000,733560,731480,735400,716720,694480,734240,731360,723440,730360,677840
