"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",710200,746280,754360,784680,750880,753240,735720,705760,767520,734160,734840,781040,756920,786240,697360,771760,751680,740880,752320,788640,769600,792400,797400,751480
"B",740240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,785680
"C",714160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776160
"D",735760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,762240
"E",709360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745240
"F",724760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774240
"G",724120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740080
"H",749920,676760,738960,700160,728120,728560,725920,768640,724640,748000,700600,736360,702400,714920,713760,727560,707240,733360,669120,736320,752320,759800,731440,813440
"I",678040,726320,NA,NA,NA,541480,564720,671640,708320,717600,726360,736920,734520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,778960
"J",729640,8640,NA,NA,NA,6480,6520,7200,7560,8440,8160,9880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766600
"K",706880,210760,NA,NA,NA,56160,61520,113560,135720,186840,178880,248040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751200
"L",699400,536480,NA,NA,NA,405760,371200,480960,538480,583760,594720,579440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731560
"M",681440,648560,NA,NA,NA,455080,469400,539120,611000,654760,678640,682840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747120
"N",683240,674120,NA,NA,NA,399880,455880,554280,644840,701720,716720,690400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,743600
"O",681560,742800,NA,NA,NA,567040,494000,701480,687520,739000,775560,767400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700720
"P",743600,719480,747560,698840,741200,710160,753760,711760,755080,731560,737640,711520,733960,738760,730960,739520,714080,686680,758040,759520,739280,753440,762200,777800
