"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",193680,125480,138920,142440,102320,91520,117600,95520,91480,97480,100880,117360,96600,88000,68440,78440,79960,82880,102000,70880,133000,125160,158360,122320
"B",175520,133200,5400,4560,3320,3040,3440,6840,7880,37880,75160,72080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143440
"C",149800,63640,1440,1360,2000,1400,12040,13440,22880,25480,38640,35440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88360
"D",102000,135840,1960,2400,3800,8800,39280,31040,47160,65120,140120,80000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102160
"E",168320,156280,2640,3000,4600,26280,30840,62520,81320,125960,137840,146080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91800
"F",178920,154200,2040,2040,1720,24520,29480,40760,86480,72280,158120,154040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110600
"G",100520,151640,3280,3440,5520,26520,42800,68400,66560,118880,145120,146040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000
"H",89960,142920,154040,162840,109160,96200,159040,177880,203800,151880,155920,171760,144760,145520,182640,165320,167600,145120,143960,140960,151880,168680,130400,65640
"I",106960,143520,6200,2880,24200,21680,40280,63520,108040,139080,151480,145160,165000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72960
"J",90360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78360
"K",91360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78840
"L",107240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75160
"M",122200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87160
"N",123160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93720
"O",85080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75040
"P",322880,169640,124600,131560,143640,143240,165200,102760,93200,70200,53000,83120,52800,114600,132760,132360,82560,109480,88560,118040,116360,145200,130960,199440
