"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",238400,189400,193800,229600,212800,227040,210040,217000,217040,219040,211040,205400,212680,217160,204640,208320,216240,204960,187520,214680,194680,206080,174080,185480
"B",213960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,2720,2600,2240,1440,1640,1400,1960,2520,2360,1960,203560
"C",72960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9320,11400,7880,3640,1680,3960,1040,3720,2080,6040,4400,207840
"D",210760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17400,19800,13960,6520,4680,6360,1080,4320,10960,13160,10920,205400
"E",211200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31680,19560,13600,9160,11640,20200,2240,14200,13240,23520,25520,203480
"F",203320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54880,24200,13200,12920,12040,16840,2080,12280,21920,37960,45800,218160
"G",224520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147640,77200,73240,65440,80160,76480,70440,91920,137080,157960,177800,217640
"H",223240,199960,193240,202520,192840,198840,179880,193160,187640,189520,225160,172560,168360,182000,174880,175400,172720,192000,176880,189360,197240,179280,195360,214440
"I",212160,223720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202400,137160,114120,115840,115480,116760,124880,159840,178400,195880,210640,224880
"J",207800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228960
"K",206640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225360
"L",218160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211840
"M",211720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218840
"N",214720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223400
"O",234000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194240
"P",198920,227760,218480,228720,215280,224040,216320,229680,219280,215200,203520,209160,202160,217800,211840,196640,213280,198240,204920,233040,214080,210040,224680,204800
