"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",9320,4720,5640,10480,4960,4400,4320,15760,4400,18880,4160,7440,8840,4360,3440,4560,4560,5800,5360,7280,3760,8160,23760,29160
"B",16680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17240,21720,14480,13520,12120,16200,5640,13280,18040,16920,9160,13280
"C",3360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31760,37280,29280,32120,26040,27360,8960,27320,33120,36400,28880,5640
"D",5880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49000,54600,49880,46520,41040,47280,14680,37000,41680,47800,43720,5200
"E",3920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65880,71760,53000,72480,57840,54760,20840,47320,62880,63400,62520,2760
"F",5720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89600,35640,51400,71840,88800,98480,21480,67560,82480,85600,77120,4000
"G",4960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4640,2960,5120,3600,4400,6880,4360,5120,6120,8160,6520,2680
"H",2720,6280,5120,5840,4960,4680,5200,6800,5040,4440,4200,6040,12920,3600,5360,5680,4160,4280,6240,4160,4760,7440,4400,3120
"I",5320,8080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4040,4000,2960,4640,5120,6160,3800,5200,4960,5640,4840,3760
"J",3480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3800
"K",5320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600
"L",5640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4600
"M",8440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6760
"N",6040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9200
"O",4400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5040
"P",67960,9760,6880,6920,6400,4280,5240,4560,4600,4960,2880,4840,4400,3560,2240,4560,3840,7840,2720,2600,5560,9320,5720,114400
