"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",698240,616200,914480,1279840,1240160,886400,769560,600480,1131680,1031200,1127360,1445120,365680,1107000,934200,752440,698960,810400,1434360,1385800,1323480,1234080,666360,384000
"B",1167040,1035480,923120,852120,1202600,898520,813880,626800,1154840,1120560,361600,1289360,1166160,1275200,484560,934800,963200,1135760,934440,847920,1119920,1030560,1134760,695320
"C",1205160,603800,358360,43000,11240,12880,14640,21280,23360,33840,148160,1014760,38000,39080,77120,69560,38080,21160,12320,14040,25040,24360,27680,710080
"D",1044720,76080,49080,49760,63240,491720,49600,683800,220040,258880,194840,1125680,186600,196200,191360,170520,91160,57520,94760,36800,55400,102040,44600,510800
"E",647040,236320,175480,122360,122440,138160,247280,389840,326080,793880,640040,1128600,303800,517240,392720,313280,336480,277200,226200,109720,117800,331800,279280,688720
"F",953920,546760,269000,353640,192280,201640,554960,551080,502000,1212560,990120,1306480,561800,967040,643200,636440,554520,647280,381840,225680,199600,328000,379040,757640
"G",658120,479680,276160,209200,223920,208160,306200,744760,352560,740520,746840,1369960,973280,375040,763520,754320,1150280,437160,250400,437320,200640,302960,468600,319600
"H",972480,913720,822400,300480,411640,575560,868920,551120,628520,841520,838280,848000,949960,939360,748240,798040,725840,383000,271920,404720,294600,823840,874800,668480
"I",937840,609800,483200,443320,339000,260920,681200,935600,1024760,1273960,1391080,1049960,1045720,1107880,1017480,897920,723800,462160,466960,338480,257600,449840,594800,1134360
"J",765440,631320,624480,507280,514760,526280,854760,1265560,1170640,1315760,930920,1301840,1268200,1503240,344640,767760,1060520,690280,520040,390360,417480,514040,558880,669680
"K",900520,904760,774920,820600,1072240,977000,696280,682560,1105000,890480,1323560,1055560,1107520,1242280,1065280,791000,910440,837120,871040,710560,748120,5e+05,735280,510560
"L",776360,493880,423240,431680,549200,240040,472960,1056240,975040,634440,970840,1031760,1324560,871400,683160,1205840,807920,391840,255520,557080,308040,276640,450920,685760
"M",846240,1139880,1016200,1260600,950280,1450000,1298520,1081160,1281400,1380040,1398520,928480,1096320,1237520,1443440,1068600,877800,1127520,1056760,1083560,1063160,680680,460200,1033680
"N",829720,967080,323880,86880,208320,870480,875880,1153560,1202840,1026880,1208720,1172240,1394720,1265800,1015520,1290880,848440,947480,1376720,1006240,942160,1145640,991520,418000
"O",722920,748560,769080,1005360,1208360,996000,1086360,954120,1340440,990840,1021200,1089400,1031080,1184000,930920,790440,702200,746560,1017840,631520,990480,840160,533080,457680
"P",629240,772800,997800,870360,996160,976760,886160,933360,1127360,916920,1047800,965720,1088600,1066440,954000,1069320,310640,912800,760160,1136560,915920,1093200,832200,910720
