"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",130440,99360,67880,154680,142800,136840,116080,132600,142720,135760,126400,92640,101200,126880,84640,50240,26760,27200,17360,24320,79440,98880,104560,155280
"B",162840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1880,1400,880,520,640,480,440,400,520,560,1000,110320
"C",71760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3840,3040,2360,1960,3280,1640,1600,16200,4680,720,1080,109120
"D",58240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20720,213200,34520,27600,19040,41720,36640,25960,5040,13760,7600,90000
"E",36200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18960,117840,11120,12480,22960,50160,44920,51280,9400,16440,61120,73160
"F",33000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35880,127600,12080,30600,22920,47440,29800,53120,44560,66880,32720,115760
"G",26120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19680,112880,9400,14720,10680,20160,15040,18480,18120,28440,44160,121360
"H",39440,16280,9120,24080,14200,28560,9480,13800,13360,27280,5600,6000,8320,24560,20080,26600,11280,53800,49480,10080,14480,20280,29360,102360
"I",31760,12520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10880,101680,10080,9480,18520,34640,19440,13960,8560,20120,80200,121760
"J",47800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103440
"K",22400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114560
"L",34000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132160
"M",43560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116480
"N",26000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102320
"O",35960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88520
"P",80160,128440,129480,107680,115760,107240,74080,84440,95400,66320,53720,111480,131920,60760,52600,35640,130280,136000,94760,96720,66400,76960,153640,71480
