"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",179760,171760,169360,155920,311880,154520,167880,186160,157520,146120,162760,167560,172120,151360,167560,152760,155960,147640,150520,144280,163480,158920,172960,155040
"B",165600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160000
"C",159880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159480
"D",160440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158960
"E",162560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158160
"F",162920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146520
"G",165640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154840
"H",155880,169320,163360,166360,161040,167080,159720,159360,155040,157000,157560,154600,151440,163480,148520,148720,163280,161680,160400,162640,151000,151440,160280,148560
"I",183320,186840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148640,132680,137480,142240,134040,97880,127640,126000,143640,149920,156040,149360
"J",245840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90720,68200,70000,46040,47000,44920,60080,72760,107400,119760,132680,168600
"K",171680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86280,61880,53640,54000,42120,43120,61240,103080,121600,126560,130760,155920
"L",171000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114640,116280,60440,59480,69040,51160,79240,113240,127200,140880,136880,151640
"M",171720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150520,99200,80920,58880,68520,59920,88280,119240,135120,147560,143040,152920
"N",152960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151120,99320,96800,74720,83800,85480,113200,120520,144400,145680,151360,161680
"O",174160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140960,164160,156280,121040,104880,114600,119520,136960,131400,240400,147240,151560
"P",170080,163680,155400,155560,163040,158360,159320,161200,156040,161880,156440,163960,151160,149800,151560,150880,156720,158360,153840,224920,149680,147320,152880,172760
