"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",100160,147960,141840,91120,83920,34200,26440,55400,75240,99400,111080,87600,78640,39480,24600,6760,6280,4360,2200,4680,4520,31800,77960,91600
"B",33880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125280
"C",41200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87280
"D",35880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50880
"E",20480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56480
"F",22920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46360
"G",16560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51120
"H",8280,15400,9720,4840,2600,2160,4360,3560,3440,6040,3680,5000,2840,3760,2200,9040,11880,6520,3000,3920,4600,17360,29480,52360
"I",21640,20600,3760,3400,6800,8040,9160,16920,4040,4560,2840,3720,2160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40520
"J",17080,320,160,160,160,160,120,160,240,160,160,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71640
"K",7400,1120,160,120,80,160,120,440,280,400,520,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44000
"L",11880,3960,200,120,120,160,200,1200,560,560,240,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31640
"M",19200,11320,1920,3440,7080,5840,17800,9160,2880,1120,1000,1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98240
"N",30000,17080,3000,6720,6200,13240,11720,20040,3440,2360,2680,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43360
"O",62840,24280,1760,2760,7120,10120,17560,19360,13200,7240,4520,4440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43800
"P",52920,14440,14280,5200,1080,1400,2480,7560,5360,2480,1480,2280,2400,1440,1120,1720,5320,7240,1400,2200,4400,9360,62920,157360
