"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",742600,782520,803000,797760,784920,779360,854280,815680,796360,739160,784600,763960,783440,781120,763200,769120,766560,746600,760960,767000,783560,797720,791640,764560
"B",750600,774800,798960,842240,781360,801800,814040,827960,810800,810240,798840,804920,765680,811600,838280,831600,838320,838040,846040,840160,790080,805680,827040,731880
"C",846560,181240,202760,154800,127960,114480,119080,115800,112240,112800,118840,826680,105520,113440,119160,112200,107640,111120,122880,115440,132680,234040,196960,737160
"D",752480,346160,499840,233440,193120,142240,142560,139040,142240,146920,151040,834040,153360,149880,155160,153960,144640,167560,176240,220800,245960,500640,394800,762920
"E",755640,640520,753200,600640,485400,371840,303880,290840,281200,277200,295640,783440,285000,284960,308400,299480,305080,329640,362200,460640,581200,805600,736480,776480
"F",720520,737000,785720,719160,694000,646720,629160,563680,552480,534200,564640,736800,563360,549960,536640,598720,590640,609320,671280,674720,683160,814240,802680,787400
"G",734600,760760,829080,724800,715920,708600,802760,745040,724720,762640,766600,755360,728600,701160,771920,747000,702120,750600,753520,744360,766280,873120,833320,796000
"H",702600,737160,800800,712160,747280,778200,837160,762840,795440,762440,702720,736640,746560,741240,761480,743920,777480,760520,775760,785840,736760,851240,815520,779880
"I",705480,766120,770440,726880,706960,763440,804800,754480,741000,738040,736200,740400,725880,721920,743760,745640,790160,825920,803200,721760,763280,811360,769680,748000
"J",706080,707640,761960,674840,709040,749560,778440,746880,740240,716640,706880,721240,714880,737040,709720,761040,705960,774480,788480,732200,727120,824360,787920,774520
"K",703360,726480,729240,749760,776360,737440,768760,769520,728240,735040,748160,732000,711920,729120,778680,759600,800360,755400,795240,781200,768000,776440,745920,722160
"L",679160,724160,738000,654240,679800,710120,770720,744840,704640,725720,717240,736720,710680,715400,745040,754480,749360,832880,767280,738840,713400,793480,761240,721680
"M",654600,692440,687040,701080,696720,704600,739400,694360,707520,712000,703120,717280,697720,727880,719000,726400,714440,724240,759640,747880,740560,709040,731560,729000
"N",649600,672360,683960,116520,133320,212880,536800,640680,653800,674680,668200,691280,702920,728440,713400,735800,729760,722120,747560,726520,714160,727960,732720,682680
"O",628960,628400,650520,655640,654080,678720,683440,665280,681160,665000,686320,652720,652000,678960,692640,713560,695600,699560,694800,714800,712960,690160,688760,672560
"P",610880,630200,635640,651360,647320,626720,665240,664400,666200,664600,661720,655640,682000,673920,679480,649120,677240,687800,679160,674760,678280,638400,644280,665480
