"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",794680,744520,713000,645040,589040,650640,481080,538000,558560,630960,580920,499600,495600,347160,246640,133800,9760,3560,4840,66440,21040,107720,259720,346680
"B",237280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505640
"C",181360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212320
"D",322600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127600
"E",82360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150760
"F",81240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125960
"G",41080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163960
"H",52640,16920,3160,960,600,400,1440,400,560,600,440,520,520,840,1520,1720,720,1320,560,1040,1080,15360,101840,151280
"I",89280,19720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400,NA,NA,NA,400,480,1000,1520,2600,5400,10000,42360
"J",35440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445160,NA,NA,NA,39160,26040,48320,151640,301960,422960,451240,58000
"K",95720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39760,NA,NA,NA,400,520,1280,18240,79280,140560,248000,120640
"L",66120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2560,NA,NA,NA,520,640,880,1240,16160,142040,160160,72920
"M",70800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2040,NA,NA,NA,200,440,800,66640,7880,111600,148360,130520
"N",168400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14960,NA,NA,NA,840,920,1160,1720,2280,125520,105280,99040
"O",262960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1960,NA,NA,NA,1360,1520,1400,1680,57200,72480,5000,295040
"P",439960,50800,2520,760,440,480,3480,44200,2680,840,1600,2160,4240,800,920,110640,345440,246800,6800,57280,198240,258160,434080,707440
