"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",597600,569200,562320,641520,724600,668400,676000,666920,604400,596920,653560,640120,664200,671520,634000,667280,639880,693320,680480,636840,610440,647200,615920,660840
"B",615440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578560
"C",590120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621000
"D",573040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614120
"E",623320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587360
"F",595680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625920
"G",594080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594560
"H",598800,557280,557280,547040,561840,577400,559920,586800,540200,555280,542720,568880,545520,588680,552920,529440,570800,533760,588960,564160,567960,572640,606160,601320
"I",571800,549920,534160,470360,548720,561360,567840,462600,475360,540760,553760,594960,595120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619760
"J",578920,427760,456600,483640,475520,485480,459040,447720,446080,487320,501360,464840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,633440
"K",602360,510400,442320,465760,531760,537960,528400,468520,479560,535480,569880,554960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621720
"L",580800,540200,512680,507040,579960,537000,536240,474280,499680,575360,539520,582120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596920
"M",601000,558640,551440,485360,589280,572840,550800,485760,509920,551960,581520,541440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585400
"N",581800,551000,546520,472560,577600,586920,594840,482160,503720,560480,549360,558880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605840
"O",555360,590520,636520,507560,583080,574080,562960,517800,511800,609400,613000,586040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584320
"P",592480,604560,603360,605400,570880,584280,579960,607560,602200,598680,594560,644640,604480,645840,621960,624000,608520,593080,609160,621960,625480,628080,581880,608560
