"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",523120,513600,544240,610880,623600,655720,645400,646960,632560,638040,623400,635200,612200,640680,646640,650240,679120,667040,662440,633800,622920,590360,551600,516880
"B",549160,529320,576760,624480,653480,681000,688520,672560,672320,685760,674960,663440,651520,662280,660400,661800,670240,640960,665120,645200,612600,595480,540280,544480
"C",557720,391680,435600,459920,497400,489040,494960,526280,512800,470520,539320,661120,469960,533480,496200,485800,534240,505160,489400,492280,481280,450920,399760,551840
"D",558000,437720,484840,518360,562920,572280,552560,622320,579040,568080,642560,714680,591000,637320,592000,584080,661920,587480,594080,597680,565760,549040,467080,559560
"E",569480,496680,539840,590000,637640,631960,626800,713640,657240,627000,728200,714560,646120,730360,652120,664560,713400,643040,639560,632760,618240,599600,530240,570760
"F",558080,493160,537520,592560,668920,676600,691760,774680,745200,735200,807640,725240,747160,807680,725440,734080,817480,700280,696440,660600,631600,625200,558840,600520
"G",564120,486720,531000,589840,654840,636320,643120,710160,689720,667840,778680,711720,671680,789960,685680,675160,728560,638960,631360,624840,586680,585680,548200,585280
"H",542560,463240,518680,563640,609040,603400,604440,690040,644040,692080,787760,689440,706400,769360,689800,667280,691280,628920,620760,617280,579640,578200,551480,569840
"I",555840,474200,508320,561000,627760,648720,654760,764560,708880,727240,847360,689560,780600,852680,757760,754360,767640,667120,646040,639680,561240,569320,542560,588040
"J",529360,462240,482160,547640,587400,579000,592640,690920,654080,679680,749920,678960,714640,773080,672920,667840,676320,602480,593680,583080,558520,579800,534120,588600
"K",540160,547440,571920,597080,624880,630000,667960,672000,685120,664600,690960,684440,676360,673400,676480,658120,647920,647600,637320,640080,644560,597680,565280,551520
"L",521920,463000,488400,498720,550840,558120,538480,629080,630400,631720,729520,661000,676840,717440,641960,622360,649560,575800,594760,559280,553360,529920,505000,562520
"M",478880,502720,541360,560960,609120,600280,620600,633320,609880,622040,632760,636240,631240,625880,632640,631280,619800,613080,6e+05,593440,585160,529960,519560,485760
"N",448120,466200,512920,396680,483560,516960,573800,588880,583440,663240,622320,588680,584360,603680,606000,595760,596520,601520,588960,606680,555280,525200,488400,502000
"O",434680,462960,513560,525320,555160,560080,563480,581160,577040,588640,581560,581880,613600,586600,577000,581840,574600,591320,568280,552760,552560,520200,461120,434680
"P",404120,432000,475000,510680,530480,541000,519480,528440,531520,549520,555920,543840,530240,559400,564520,533600,525080,533720,551320,537920,509440,500280,461600,431560
