"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",119720,81440,118520,129280,96760,129960,94840,93880,83720,104240,122160,79920,72760,125720,85200,85480,79760,99920,56200,98520,59400,73040,13040,66520
"B",172800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1240,1000,880,680,480,600,640,600,480,520,560,68160
"C",145880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1960,1120,960,720,440,480,480,680,800,720,680,87840
"D",135440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9240,9920,6480,2080,1120,1600,640,1560,4160,4640,2800,115520
"E",116880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27560,36880,26800,20160,23440,23360,6160,23400,21160,29160,22000,93480
"F",92080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89120,105240,61280,71800,63400,77320,17520,50160,58960,70400,49280,39120
"G",108320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152280,168440,136680,96120,104360,96600,10000,74680,90440,128480,96800,102840
"H",127120,136400,142240,147600,142240,156880,153320,157920,138520,156200,149640,154520,143720,151480,125440,133280,117480,126680,138560,121760,143840,130160,109600,125640
"I",104080,141800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158520,143480,122720,89560,56160,124960,17440,106280,104000,139840,117400,111280
"J",116720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129720
"K",135960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152240
"L",145120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152000
"M",128160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121840
"N",107080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134560
"O",117800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90920
"P",138160,177160,166080,186040,190440,199200,163120,181000,152720,166920,185240,172440,190000,175600,167760,159280,156800,172000,198040,162000,183920,184040,172480,102160
