"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",329720,323600,352640,361600,359360,365760,353800,358320,351920,361480,364280,356320,356920,357920,353720,352920,358960,349520,349680,347440,346960,341240,356280,345840
"B",334440,311760,366280,375600,357960,341160,343600,336160,338200,341040,335040,346800,350400,339760,327400,348440,355280,356280,354000,347760,353040,343680,363480,349000
"C",357880,193920,158360,160000,175400,197640,226560,276280,187280,190240,175000,357640,190600,173720,199680,202160,195400,191400,215520,225000,183880,169880,170200,378360
"D",326640,399920,433280,446720,409640,387400,402200,396320,384600,404640,347760,328480,407840,396920,388240,400440,400800,404160,398920,424840,424400,434000,433440,361560
"E",336840,345800,382800,363680,345960,350000,364920,360920,350720,348960,344960,343280,349880,352960,350440,339920,359680,363080,350680,342400,352120,345840,357600,351520
"F",329600,333360,377920,349040,329600,324600,333920,332600,339280,333920,327000,329400,336720,321160,327360,337320,351120,337760,329800,344840,333480,345120,364160,346680
"G",345120,351000,381240,338600,330600,334040,334160,337600,339640,338920,338440,334160,329200,338000,333520,334600,347480,334280,342560,350640,341520,345520,356520,335720
"H",330040,344520,363000,334480,326080,324920,337840,346520,324760,326200,336840,328240,322080,322920,325520,344760,335800,340680,325400,335280,340600,341760,350040,338000
"I",348080,353040,365040,327880,325360,324640,336880,338640,324480,320520,336160,329480,335000,335320,332640,324360,345240,335080,332840,332720,340760,334040,351040,340600
"J",339560,329560,363520,358800,325960,323880,331560,326480,322400,322680,325560,325000,325200,327360,330640,322000,330640,335200,330280,333720,331200,339760,345280,315080
"K",314160,315240,315960,313880,320320,319640,324520,315880,317120,316840,316520,312800,314920,313040,320880,323520,329080,323560,318920,316080,328840,302560,328840,302880
"L",309800,318080,345160,320920,320680,320480,319360,305760,312480,316840,310880,314440,305280,321920,313040,315680,324080,319160,324520,326440,318720,337120,319120,313320
"M",302280,307800,303960,295440,299360,303120,313120,302040,314240,321520,304720,304400,311240,307520,306520,306600,316160,303440,315760,305320,303360,307000,304800,292080
"N",291680,294320,294880,148160,345640,311560,306600,317720,317560,316000,297160,300640,300280,308640,297880,316240,314160,307960,308240,304280,308640,312200,310520,306680
"O",269640,271720,286000,283520,292920,297760,302600,289400,302080,295040,306880,299440,298520,302680,302080,298800,299320,301000,296280,293880,290760,285760,283760,279360
"P",268920,269200,283280,294960,298240,309600,297880,290760,299480,307400,321640,324000,307720,310800,308760,308800,301880,310080,307800,303440,305560,291200,282480,287440
