"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",504200,620920,463400,516400,541160,519400,553360,530800,539920,525080,516160,524920,528080,524680,543000,544160,527520,543680,513240,517280,523840,485440,493400,546480
"B",505280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4800,3840,3160,3000,3000,2800,3000,3080,2760,3240,3800,508800
"C",476000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000,2480,2200,2120,1920,1680,1880,1840,1960,2400,3400,526520
"D",473360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5560,3360,2640,3040,2600,2120,2440,2560,2000,2080,3880,535000
"E",480040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76640,29720,50360,46560,52520,34360,60240,51280,43600,21560,20400,525600
"F",457520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258200,157440,175400,211720,176280,172880,187720,211560,163720,123000,93280,511000
"G",476960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459920,397760,419680,443240,438640,440360,480680,448680,446600,406240,360480,493440
"H",463360,449720,439760,455960,461640,455000,445680,440280,455320,458080,458600,458280,458840,453160,456760,470440,445480,461320,453360,447840,467160,474880,514680,506040
"I",476720,440360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456920,443320,433160,451320,432360,440200,453440,432120,463160,473440,486440,519280
"J",458200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543800
"K",482400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530520
"L",452960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529760
"M",474160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492720
"N",443480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483360
"O",449240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495720
"P",461280,496720,516080,512640,515200,516560,514680,498720,499400,527120,532800,527280,530160,530600,533800,490240,493640,509600,513720,508960,520360,502920,502120,448360
