"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",549200,556440,582720,558680,563240,576520,596800,590280,591480,580880,603040,633200,642560,597200,576680,567760,638360,582000,548200,572320,581640,567200,550280,576360
"B",582040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15560,18800,13800,14840,10200,10840,11320,16360,15680,16120,11920,611480
"C",589400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49520,34880,31520,32800,32560,33520,29640,33440,28320,39000,39520,584240
"D",547200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61640,46520,41960,44800,42680,46240,39440,44120,43640,49520,51680,632680
"E",539240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94520,53360,37240,43160,57640,64560,32760,65240,53840,70720,60600,591480
"F",556400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107080,34840,9320,21160,54720,53920,9000,66800,27920,73120,13680,645720
"G",548200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287120,51600,36960,90000,148040,147040,84240,219960,161720,156080,125040,580600
"H",533760,502360,526080,507240,498600,484480,477840,498920,533640,468880,469200,470120,496560,534200,491160,493480,528280,518640,494240,490600,499360,543560,504760,608520
"I",581360,573320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464160,361880,447160,493280,516600,499640,472440,507640,536480,499120,552680,616040
"J",580920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618760
"K",591720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624200
"L",573320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629800
"M",591560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612320
"N",623240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,620160
"O",607800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612120
"P",623680,622960,593360,603680,622160,622320,616600,612880,618840,637320,613840,588680,581320,607240,616600,616600,589000,582960,562880,549920,582960,569560,599480,619400
