"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",549560,513600,506000,567400,570760,565400,588720,609200,582920,584000,581480,603040,578400,594720,599000,596560,603960,612720,590280,570600,573000,557680,587600,556680
"B",520640,556480,535960,582600,570560,588920,577440,599600,595000,595160,598680,608760,617280,586000,611480,617440,595480,615280,618760,595440,613680,562640,575960,598160
"C",539680,13480,11000,9240,11680,11360,9840,12280,11000,13280,19480,610720,17000,15440,15320,12920,11240,11040,10840,10400,12080,12920,17080,576920
"D",521840,18080,21640,17960,19640,20400,24280,27400,28000,38320,45920,621160,42800,43240,40520,32000,25400,20920,19880,20360,20920,22440,22480,589000
"E",540280,35960,49560,36560,41280,45160,61440,82720,67400,63520,84280,618200,67520,84360,91760,58640,75200,54840,50480,40880,45920,52640,48320,557600
"F",528400,64000,58360,66880,63400,66320,47600,28400,31480,244080,371840,615040,387520,426840,287560,34720,25360,37080,67800,62600,65720,70400,75200,600400
"G",524320,51600,47960,54360,56320,53360,39640,59440,411280,521480,544200,610400,560440,571400,530680,398640,50480,20320,54080,44520,59720,55480,56080,612720
"H",515280,46280,53200,51760,47160,30920,71880,96000,537560,571520,590160,590880,559400,581320,580600,500320,121600,36360,49680,41400,50680,52360,59560,552680
"I",536320,39000,35960,60440,34760,31880,71760,58920,502360,567600,571280,585920,564600,561920,546040,514880,205640,99120,52520,41800,57400,61440,56320,562080
"J",535400,45920,40360,53240,61160,52760,82720,340240,490440,516800,535880,549200,525800,566480,533400,543080,126120,116560,74120,59160,56160,54960,62880,608000
"K",504600,570440,554760,535760,538360,572680,565760,549840,514000,530800,534240,569720,574240,537600,540360,547320,581920,549440,634200,540520,572080,551000,579920,566040
"L",489640,49000,44680,41480,51800,51680,148800,288640,502760,558840,548840,587840,568080,554520,575960,562120,275640,266560,76040,53280,41000,58800,59040,568280
"M",533800,542760,539280,558960,541680,540240,539160,547120,545720,542400,500480,539080,530200,543480,523520,559800,544240,545920,545560,532720,530200,544880,561880,551800
"N",553800,549320,525240,18560,42880,118120,490000,546560,541480,561600,558600,559520,528360,561040,554800,552440,554520,561840,543560,526200,520200,554320,565040,584320
"O",506600,506040,509720,502960,526320,529960,551560,545520,552840,555880,554960,565160,546640,552320,557200,529760,545040,548320,522840,575120,512600,520560,572840,547200
"P",482160,529800,478640,510120,481760,516800,538560,561760,539400,556200,575920,554720,563040,562160,588240,538440,554400,544080,584600,511800,529200,519840,537680,562720
