"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",1101320,1046760,928600,1027360,1221360,979720,1328480,1118560,948400,836840,921160,1141520,1235960,1042880,1256200,948960,940000,1161200,1161920,1120280,901320,917440,944760,957040
"B",1044920,1017240,1072840,965320,1137360,1004480,1087440,1022680,1092080,957680,1230320,1372200,1295400,1145720,1387400,1350520,1023960,1013200,1289440,1128440,1058040,796000,1160360,843160
"C",871680,2200,2120,2000,2120,1600,1920,1760,1920,2200,2920,1082320,2880,2080,2040,2000,1480,1680,1640,1960,1760,1440,2080,1092560
"D",1119360,2880,2680,3240,2800,3000,3960,4760,7000,8640,10600,918280,9080,9240,8480,4400,3520,2160,2040,2520,2480,2120,2840,931120
"E",1024720,18040,22400,20080,18680,18240,25560,51720,67280,85000,94240,1132480,73800,95360,77000,54640,57920,18720,12080,18120,15280,18400,20240,929640
"F",853680,79680,85280,66960,65760,54360,79600,265520,206880,317400,376160,1109840,284000,356320,343640,221600,189040,91720,53760,49000,46440,95080,91640,774760
"G",1118960,207200,230880,155000,149960,154080,181320,496240,700040,417800,627640,1087280,750360,462240,604840,626880,450920,268440,146640,179240,134920,236160,204000,769960
"H",1017400,455160,445240,349360,326080,346320,580400,894640,789280,902600,942760,981280,959760,938160,1117000,725320,806000,399920,278160,283120,313400,480120,338040,757800
"I",1111520,557720,650120,423040,368720,435120,507320,864240,1054040,977640,1179160,1069600,1197480,1129680,997240,1131480,889840,518960,384720,308240,318960,576920,522280,895760
"J",1215440,612480,722680,462680,388600,420880,577320,842680,948640,1147000,1007600,1007400,1015440,1063880,1076720,1139280,1193720,679480,479720,456160,464240,632240,679320,920160
"K",1128480,1021240,874800,1019760,1006040,805720,869200,905160,1129880,995160,1116600,956600,1004720,982880,884480,1105760,1144360,889640,943920,902800,1065800,793200,963640,962840
"L",978960,469000,580760,437560,400160,410120,609000,860000,959960,856560,934000,964080,891960,841080,907880,887760,850240,432080,367520,365760,390120,606360,452040,785080
"M",927760,990320,907040,747160,1097440,1036560,875600,878200,1015760,906080,821360,831160,1116960,1178800,998160,1048800,895440,823720,968160,793920,897920,833960,1061560,950520
"N",837960,1083680,853680,5680,13720,74320,269680,572600,910280,328200,810920,965120,1039200,1175400,1017760,1036480,1098360,947480,913360,932640,822040,888040,892480,845800
"O",832000,729120,832480,845960,984920,771560,891840,956520,940000,786600,858760,831560,979000,952400,1003560,919680,1004200,906800,919680,905160,837680,807360,680480,756720
"P",851160,749200,799520,940120,826280,858160,792840,763360,1041400,983440,1084560,984280,800160,960400,1022720,918080,948520,892920,882280,867880,873560,867560,580040,464000
