"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",290320,206000,162920,2800,2880,2800,3520,3520,4800,529880,441040,467040,459360,457520,386640,453040,319880,591800,283840,296960,377120,343880,379440,444360
"B",352320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509120
"C",320880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419840
"D",254680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444120
"E",255440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430400
"F",277000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435440
"G",267080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420680
"H",248640,208480,273880,358960,399960,385560,375800,450120,470320,431800,395320,402000,420960,420800,443560,449000,372000,397080,419640,445640,442120,437040,447400,451520
"I",282760,257440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370360,245760,174120,202160,115880,228320,261640,299240,297680,418560,361280,416840
"J",303000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430240,219960,162280,193080,283240,227520,262840,339840,366360,442200,470400,455440
"K",182760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452040,146680,160160,179600,225640,294880,238240,328720,343400,422320,461240,433480
"L",274080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387520,213360,177320,169240,214360,268960,261720,304520,315400,413600,463320,460920
"M",195160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387120,186920,158280,189000,262480,279640,237080,344720,356560,423480,429320,442840
"N",274600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466480,257840,290960,231840,248440,283720,288640,352440,414920,467720,408680,444720
"O",192520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499560,321880,306040,299000,287800,416640,338920,431840,469320,509280,411920,382520
"P",408440,482640,531120,573120,544360,535360,423960,420920,453880,419160,407280,433360,406480,408280,427440,456640,420800,479120,418800,488440,486200,534080,471560,399920
