"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",628640,598840,632200,630600,679920,627880,653080,636960,650200,639800,659960,654440,679960,615440,663280,620000,650080,615600,632000,585960,642160,586400,621680,577800
"B",558320,554600,564160,601720,604440,607200,599760,607960,596840,606280,600920,623000,600520,591880,588800,602360,598760,592840,573000,594320,570560,572920,586280,576200
"C",624480,97440,116520,81720,80320,93480,207360,307920,415560,461560,458640,529440,484960,464920,465680,383760,298200,170280,86320,79920,82560,103240,106560,576160
"D",588480,94240,114680,86840,86560,110360,274640,382920,469880,519760,528240,615120,508960,519200,502240,460320,391480,252640,104560,76800,83000,113200,96440,589840
"E",628560,99600,136160,99320,103120,139400,356800,516200,609920,608720,634200,606080,637120,598440,630200,577600,488800,373880,135120,99080,100680,135560,102080,571920
"F",576680,139280,213080,125440,122560,176040,482280,634040,639560,667120,654240,579920,641280,644520,645360,644760,599000,459480,194560,128360,137800,220760,134640,597720
"G",643240,204320,284440,172480,172200,264480,576600,636560,637000,604600,631720,618080,624960,600320,641280,599840,649160,559800,271520,170560,178600,277200,197400,566120
"H",568440,246400,305360,189480,188960,311800,638760,623880,594480,596640,601360,589240,583040,601480,603640,624120,601400,617280,305680,197000,205680,329360,247640,580000
"I",599280,256600,333640,207120,213960,309160,617400,595280,620000,597680,615240,564160,609920,574200,591520,579960,622880,595440,318960,214680,224320,327480,269960,551560
"J",568720,250040,310840,210960,207760,294480,634120,603520,584440,562320,580800,586560,563160,567040,566320,567320,584240,586720,302280,211600,209080,342360,254640,583560
"K",575920,565880,590120,565400,595400,545720,611680,571880,604120,567960,599720,569040,579000,551600,581400,553440,592520,547040,591880,544720,560160,535560,555120,544480
"L",532000,238840,309840,196800,199520,290160,572960,555400,553760,567240,548720,555080,532080,540000,530600,532520,548240,553200,297680,189400,202320,320560,243560,530000
"M",558120,516480,556120,538400,573200,536320,565000,532080,552480,521120,575720,538080,539320,514640,562760,527680,548840,528840,547880,513480,536000,495240,522200,509160
"N",514760,502720,501120,396640,452640,542720,578200,534120,507080,514000,503000,506760,496360,505560,510760,515360,509000,506200,499720,492200,484640,493000,484960,513640
"O",533400,481440,519560,498720,524440,489240,520720,506440,529720,505000,542840,500440,526120,510840,529240,504840,541800,502600,519440,487680,486880,458200,502960,482280
"P",495040,478760,483680,503320,503200,499840,515480,517240,503400,507160,522240,528040,508680,498680,511360,513600,518000,525000,500840,496880,480160,463080,474440,492280
