"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",638600,608280,625640,631360,614520,648360,652840,645320,638200,613160,652280,662560,659920,673760,647120,685680,729320,675120,673240,665200,667960,644440,628440,708920
"B",634920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27400,12960,13480,12640,11480,11000,12600,12080,12560,12920,14080,651880
"C",600600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46040,16440,17680,13480,15600,11560,17000,20560,23880,24080,27280,658200
"D",592880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66200,41440,37440,31320,31000,24360,35960,39240,46840,48680,47360,629080
"E",571400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159680,136120,106600,107960,94320,92520,100080,109320,127880,137400,137760,649080
"F",596040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314880,250760,209520,185840,173600,183280,198920,232960,256440,318320,289320,630920
"G",555600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643640,525880,507480,461200,429400,435560,526080,578800,639960,652240,666080,628840
"H",596280,580760,582560,584240,590840,612560,607440,585840,590560,571600,575600,598600,581360,596600,584800,593800,591080,569680,621600,609480,623920,620440,626560,641000
"I",597480,612080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,569680,517920,535640,506240,472880,469840,537280,613040,619400,644600,629400,616000
"J",596320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644520
"K",593680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635800
"L",569120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629240
"M",581080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621120
"N",557880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639280
"O",582800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,633200
"P",631040,624560,612760,659760,646360,625360,625960,627480,645880,642560,658240,620320,645640,638320,639120,632600,610440,605560,636320,644120,625920,643360,651720,635360
