"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",448480,461120,481760,484960,468880,482800,498320,478160,469880,445320,494880,474320,456120,489240,484520,458840,476240,485960,484520,448080,420320,475160,469040,378440
"B",413760,443800,431640,461240,499320,448720,488280,487880,467640,454760,473200,496440,437240,441040,504520,504480,501280,500720,531560,493120,445960,492480,508360,431800
"C",443880,166880,177480,194160,226440,207840,195000,203080,210320,197280,227760,495840,218240,225520,210640,201800,222520,205280,195960,208720,212520,215240,187160,405720
"D",424160,189360,258240,240840,215360,194360,220080,207880,217880,228400,210000,460840,228120,194640,225520,222600,181080,195440,220440,227920,265280,265960,220200,439440
"E",465920,275520,329600,318560,262640,268080,226240,199400,244680,244720,255240,500480,233640,213240,255800,206400,243000,217240,272400,257480,283800,373040,308280,468040
"F",434040,362720,369000,316000,343800,262800,256160,275360,296560,271320,277960,445160,262760,245320,303920,285040,243680,264200,304480,337200,397160,370960,363000,451280
"G",436840,359320,337520,398760,386520,339520,266680,295040,297640,367680,283120,430880,352680,360760,341280,338200,289480,335160,323400,382960,405520,353240,362200,462760
"H",413000,328920,346000,353640,392960,374360,348600,314760,386360,390680,352760,470320,373680,428680,428360,367000,352240,313840,348320,373240,355720,346920,348400,478760
"I",380240,328520,327880,343840,364840,357280,315120,354360,382600,413400,429360,454800,380480,345720,417760,371960,334120,358120,381280,365200,360960,360000,371160,433960
"J",350720,273960,315760,326480,356120,346640,293240,337680,392120,413080,394120,415920,419880,434320,443440,408880,372720,360920,353840,345800,340520,361240,347880,450800
"K",398920,424600,472640,464040,408600,441000,422160,464400,444960,445920,408320,447920,430000,448400,452440,466360,464800,425680,467520,492520,434480,448200,433120,403960
"L",406200,329720,298560,330000,346120,319720,314800,310120,385880,411680,395360,432680,446680,431800,438160,405600,369240,319120,300440,357600,368200,348920,348640,451160
"M",363000,380320,447320,427240,440440,439600,413840,415280,477840,434480,439200,427800,413560,440000,429160,428200,466880,423680,453160,450800,457160,476880,438040,399000
"N",341720,371240,419240,179880,193880,204840,232920,299360,361560,337200,386280,387960,421960,480280,444960,401840,417480,431960,446840,477320,451840,404920,435240,424200
"O",366760,383200,390720,428600,434640,370560,420640,398280,417880,398760,422840,411000,397480,456440,431120,443880,442320,441320,413160,401040,409320,406200,426640,385560
"P",370160,386600,385200,393000,372960,374840,374000,401400,387240,386960,409000,358760,410040,412600,396880,407920,385080,437640,369320,404800,419640,382520,402600,415640
