"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",884440,814160,838640,820080,879200,815320,802800,843480,863040,802480,849480,876000,863000,812960,882560,815320,867840,788720,841200,812960,868480,779640,820240,835920
"B",808440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,866240
"C",809840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834160
"D",823640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,866840
"E",794680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,845040
"F",798640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,814360
"G",818320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826880
"H",752960,738120,679320,709920,659760,671920,625000,670520,646520,650800,642000,653640,645080,706080,676840,688520,656600,701320,665640,677720,728840,748480,756000,836880
"I",810520,726640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698280,441680,554880,473960,473840,439400,621360,689080,689800,762360,776040,840440
"J",772360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556440,346920,298720,242520,228720,224840,375560,483480,531840,609040,610720,824880
"K",826640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657080,328120,380400,251360,254080,247440,478600,530440,701600,682920,710360,851840
"L",790320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686240,274400,389240,262080,244680,242880,410040,614160,713880,708440,746560,862360
"M",838320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,724600,363760,383520,271120,288240,238640,493360,650080,702360,723880,752880,851280
"N",725920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727400,314480,404960,341320,273640,273440,536400,694920,717280,776200,775760,834920
"O",862360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,817720,405760,481080,379680,370320,354200,625160,766320,779200,800080,766920,875000
"P",879400,842240,820120,794240,810600,806800,816960,824240,820040,833200,803680,856280,861960,819480,843800,836000,810920,803640,855520,829920,788280,850360,865440,831440
