"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",305680,256920,276320,335640,334680,375040,415240,372520,356680,322040,254200,315880,352320,351640,369200,400480,426560,456320,434840,399920,346920,298440,316800,381960
"B",366800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3240,2240,2360,2560,2080,2160,2320,2000,1800,2240,2800,353200
"C",285360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3240,1760,1520,1600,1200,1280,1160,1320,1120,1720,2400,323400
"D",263400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3200,1920,1360,1200,840,1120,920,840,800,1320,2080,336720
"E",284040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7240,2560,2280,2120,2080,1720,2040,2120,1720,1720,2680,353240
"F",277200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101040,17640,28360,47720,36280,25000,42240,45800,28760,14840,9800,321920
"G",292200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367160,97280,249200,279520,239120,289240,304360,357960,308920,205080,184600,318960
"H",251760,243720,299920,355240,361920,385760,223320,344400,404440,346160,389160,335320,384360,407840,373680,344120,267960,324680,373080,405080,373840,286040,252040,311400
"I",270400,241840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364760,73640,228960,287720,279480,285760,356720,393920,366280,309440,259680,389040
"J",312160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372960
"K",284560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354440
"L",271120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376720
"M",257040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320080
"N",233080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301560
"O",252200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279840
"P",321160,399960,453200,503640,452800,459240,369560,342960,408320,447120,436480,449760,431080,447720,420840,395360,321640,315040,468240,475960,465240,411000,380240,238600
