"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",573280,541840,613360,659560,690360,715200,694640,692240,666840,670000,662760,681480,615800,682440,688280,713240,695600,692080,678080,646680,624920,594840,553720,563920
"B",580800,499560,548120,658840,673640,665920,683160,692320,643120,641440,688200,689000,653680,672440,692360,721040,676400,666040,671640,657520,621440,610200,561440,562840
"C",583440,411000,465480,594960,593080,614240,592240,627040,577040,558760,599400,720880,562000,616400,645840,634160,597000,606480,645480,599840,560640,547160,471880,590320
"D",547440,468400,518240,607920,631600,642400,668880,670080,642040,652640,667560,698320,644880,666840,699240,711120,674240,663800,655160,643520,620560,590680,547760,627920
"E",545120,486240,581520,618280,641680,667000,672120,690520,655640,666520,682040,695560,668200,678720,684160,695640,686200,695800,677600,652320,657800,616320,609160,674760
"F",532640,492000,585720,637920,631720,668960,665000,696600,647240,638400,700360,703240,651040,667880,684680,714800,666360,685320,658840,683200,638680,629560,631040,638920
"G",590600,498760,581040,644720,651760,644240,706080,677040,658640,686200,712320,689200,699960,674880,687360,687280,673440,714320,682120,637800,663080,642160,626920,606240
"H",524000,494800,567360,627400,665320,657680,691360,678960,707680,692120,698440,676440,686160,697040,699040,688280,659080,692800,662520,665120,628040,622040,602640,617200
"I",511880,497360,540880,607040,639160,635720,616960,651680,653680,653200,658720,651000,672920,654080,655960,650120,635240,658000,612040,600640,605120,594240,625720,643800
"J",515840,468360,523040,592120,595720,603640,622960,639120,647720,644720,660640,647160,658240,653560,653360,661000,631640,627720,631040,634720,622480,602360,589880,608480
"K",536640,537560,549040,610440,607280,630600,624040,685720,629680,656600,649720,652400,648080,650560,641600,679880,664400,649480,666640,672560,652240,626200,606200,601960
"L",528520,504240,519080,589640,573120,594280,586120,625720,626880,610160,636520,650280,622560,624400,644840,670440,612440,650160,667560,650720,612760,615640,588080,631160
"M",468000,469920,543760,571040,612120,608760,608480,620400,603360,609000,634280,615960,612200,604880,627840,618560,620880,625440,620240,622080,592480,569760,561880,562840
"N",442920,468240,524000,507400,563720,585360,577840,586680,611080,592560,567000,584800,591480,616040,595200,613440,618480,606400,642560,643680,578200,552040,542320,552000
"O",462120,512440,544440,572360,583480,597520,554320,576080,597480,585800,593840,581240,570440,599320,588880,609960,588520,588080,611280,621240,556200,546960,533160,512160
"P",458720,478560,522080,546160,562120,584000,542320,542960,572600,591720,630640,600720,609160,605200,608000,573800,543280,560400,569840,553200,552680,525080,485800,479920
