"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",631000,572320,627760,609120,664520,613000,685520,650040,688000,648760,706240,668280,735320,656760,686280,619120,715000,621360,666640,616120,648920,591840,621960,606000
"B",565000,575040,587560,598280,612840,638120,614560,622760,640160,636920,641960,644640,642360,652280,641160,657440,643680,661920,620520,636320,602640,594720,568280,593280
"C",621480,26040,13400,12480,21800,19040,17520,14960,15000,4000,4840,694200,14400,11760,7360,10240,12240,7320,21640,23400,19440,25280,15920,616880
"D",594560,183360,180800,159680,173480,219080,206800,247640,219800,228000,245680,685200,202680,227280,232880,198400,222120,205000,203160,168920,166160,205520,158640,649040
"E",632840,268720,316120,260000,281640,326560,414520,463080,532640,515240,525040,681520,543520,518680,550280,507080,486560,425320,346920,282680,288560,316120,282240,628840
"F",596360,306240,332000,305520,315440,412480,480920,534120,551280,565160,541000,679480,566120,564560,547200,560040,521160,460360,355200,326480,313080,347800,327000,663040
"G",643720,342800,389280,348000,381200,433160,600560,566080,639440,610320,636040,673480,630880,610600,642880,590600,618600,549800,444880,369360,384240,369800,356320,631160
"H",600280,351000,376680,365040,387360,475000,589960,645040,641320,662360,661480,690160,653760,667680,663680,659080,631840,570280,451000,406160,354200,393760,357480,660520
"I",668560,352480,411360,353480,417120,472120,637160,605080,691120,656600,702320,660840,716560,667640,716280,648280,684800,592680,491200,388960,396440,399520,403440,637600
"J",609440,350480,384440,372880,383640,454800,608520,618640,630200,659560,658360,676200,647120,667120,652600,664320,634560,625720,453800,396920,371920,397600,370760,657000
"K",651800,581560,646440,609240,672280,613640,694240,657120,704120,661960,693600,646920,699920,666400,727200,672240,691680,646200,685000,617960,684760,605280,653320,616280
"L",566320,329720,373360,334800,376400,439800,557600,588720,601640,653920,612080,619960,618360,626440,632920,634320,598440,581320,443080,391280,363120,384640,347000,626960
"M",589640,551040,610800,577000,630560,580480,635240,590640,633280,598560,650320,613640,667440,614240,670920,615520,637840,602080,656720,608040,626520,574280,598600,573640
"N",525200,506080,556680,26840,281960,444720,471280,520360,557320,572240,563200,577720,569600,597640,578440,591320,573240,594040,560920,575000,545480,559160,540760,579040
"O",566120,508640,549360,536120,588000,540720,590480,561480,602960,556160,602960,554200,585440,572800,614880,572760,593760,559800,587560,547000,556880,516920,552720,540640
"P",516800,501800,525240,527320,545560,562280,548360,552520,560920,573920,582040,583960,585960,589080,566840,557160,546320,567760,541560,543000,517520,532240,510960,527400
