"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",486160,454240,513800,487240,556160,541200,549600,528720,518000,499960,595000,589240,567960,520040,544280,515680,544680,505680,501320,493240,519040,506880,532960,513040
"B",452880,454480,435080,450240,459480,477400,481560,491160,471720,464800,539280,555960,499480,493640,484880,481480,467920,499960,459960,465080,472600,461680,468160,488560
"C",484120,358320,394320,399800,429680,407800,491120,458120,456880,443440,447640,489000,447160,434920,466200,450800,470000,434200,453040,417520,430320,378920,401360,481200
"D",458800,347160,337280,376720,396960,422760,447920,473840,445600,451760,445280,486400,455320,455920,432200,461360,432200,435920,441920,410680,383960,370080,362200,498640
"E",489240,441040,415360,388520,435880,440360,473920,463280,503160,481760,486880,478440,513760,485000,503880,485440,480960,452720,444600,409240,390040,399760,462360,480600
"F",457400,500480,431720,364720,383080,399720,431800,458560,453440,460000,468600,496200,459760,475960,459920,470440,476400,455560,453360,391880,387400,474760,471520,487040
"G",467760,481000,507960,444240,432240,422600,483880,478920,504160,496840,510160,501440,496360,481960,494560,469760,475600,447560,441360,441920,486560,514800,533400,478440
"H",451680,482200,466200,482000,468240,454800,456560,490320,488720,503040,481760,482080,493880,494920,496400,512400,488680,494360,454440,474200,483000,514560,472240,469240
"I",465080,457360,508320,478360,520240,491840,509240,512440,526200,509880,557200,487920,556720,537480,540120,509120,535480,504280,522280,501520,529520,502520,502320,463720
"J",424680,450680,456600,462400,441360,482760,490520,481640,474000,475920,490520,467320,515520,500880,502600,517120,502520,508000,487400,507640,486880,486480,466160,456000
"K",488280,451120,463280,424640,468080,448600,485920,460080,494480,468760,496120,467200,493760,471160,503360,482960,503400,481120,494520,457640,487360,457760,462880,462480
"L",427080,434080,444840,433080,455200,453480,456320,475320,455440,456960,431000,455320,491000,461000,467440,468280,469480,483760,485600,486400,464080,480360,475760,462480
"M",444320,409760,441440,428600,460400,425800,476280,454360,454560,455880,479040,467920,498240,465000,496840,470400,483080,456680,495280,452360,458000,440400,437840,438200
"N",393880,378960,403520,384760,380600,404920,390640,406480,439160,470360,441160,453120,453240,449040,432960,445960,457520,457640,423240,437640,421480,420600,420440,447920
"O",453000,433520,419040,413480,436200,425960,485600,462520,453040,456960,456960,449560,484000,456520,480400,451400,477960,460400,457520,438320,451960,420680,419840,430000
"P",405680,399720,387840,402120,402040,413760,424560,438080,422760,427000,422600,436800,456120,444040,441320,443760,440000,439280,419800,438040,434040,435320,424520,436160
